pair,mode,project,scenario,rep,metric,value,unit,higher_better
2,nvhe,rabbitmq,q3-rate85,2,consumer_p99,2483.0,us,False
2,nvhe,rabbitmq,q3-rate85,2,confirm_p95,2454.0,us,False
2,nvhe,rabbitmq,q3-rate85,2,confirm_p99,3341.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,published,40836.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,3,received,40838.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,3,consumer_p95,1838.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,consumer_p99,2489.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,confirm_p95,2458.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,confirm_p99,3300.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,published,40836.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,4,received,40836.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,4,consumer_p95,1894.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,consumer_p99,2602.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,confirm_p95,2533.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,confirm_p99,3466.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,published,40836.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,5,received,40835.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,5,consumer_p95,1788.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,consumer_p99,2453.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,confirm_p95,2398.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,confirm_p99,3233.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,published,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,1,received,10005.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,1,consumer_p95,363.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,consumer_p99,668.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,confirm_p95,677.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,confirm_p99,850.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,published,10008.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,2,received,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,2,consumer_p95,583.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,consumer_p99,660.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,confirm_p95,751.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,confirm_p99,866.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,published,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,3,received,10006.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,3,consumer_p95,398.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,consumer_p99,680.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,confirm_p95,716.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,confirm_p99,861.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,published,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,4,received,10005.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,4,consumer_p95,403.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,consumer_p99,680.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,confirm_p95,711.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,confirm_p99,859.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,published,10009.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,5,received,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,5,consumer_p95,567.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,consumer_p99,667.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,confirm_p95,743.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,confirm_p99,867.0,us,False
2,nvhe,rabbitmq,q5-backlog,1,fill_time,17.14,s,False
2,nvhe,rabbitmq,q5-backlog,1,drain_time,13.78,s,False
2,nvhe,rabbitmq,q5-backlog,2,fill_time,17.13,s,False
2,nvhe,rabbitmq,q5-backlog,2,drain_time,12.79,s,False
2,nvhe,rabbitmq,q5-backlog,3,fill_time,17.75,s,False
2,nvhe,rabbitmq,q5-backlog,3,drain_time,13.76,s,False
2,nvhe,rabbitmq,q5-backlog,4,fill_time,17.45,s,False
2,nvhe,rabbitmq,q5-backlog,4,drain_time,13.74,s,False
2,nvhe,rabbitmq,q5-backlog,5,fill_time,17.8,s,False
2,nvhe,rabbitmq,q5-backlog,5,drain_time,12.77,s,False
2,nvhe,rabbitmq,q1-one-fast,1,published,64804.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,1,received,64795.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,1,consumer_p95,16521.0,us,False
2,nvhe,rabbitmq,q1-one-fast,1,consumer_p99,18890.0,us,False
2,nvhe,rabbitmq,q1-one-fast,2,published,66870.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,2,received,66892.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,2,consumer_p95,15713.0,us,False
2,nvhe,rabbitmq,q1-one-fast,2,consumer_p99,17976.0,us,False
2,nvhe,rabbitmq,q1-one-fast,3,published,69192.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,3,received,69101.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,3,consumer_p95,14557.0,us,False
2,nvhe,rabbitmq,q1-one-fast,3,consumer_p99,17128.0,us,False
2,nvhe,rabbitmq,q1-one-fast,4,published,69390.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,4,received,69349.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,4,consumer_p95,14500.0,us,False
2,nvhe,rabbitmq,q1-one-fast,4,consumer_p99,16904.0,us,False
2,nvhe,rabbitmq,q1-one-fast,5,published,71032.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,5,received,71014.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,5,consumer_p95,13733.0,us,False
2,nvhe,rabbitmq,q1-one-fast,5,consumer_p99,16052.0,us,False
2,nvhe,geekbench,cpu,1,wall_time,390.98,s,False
2,nvhe,geekbench,cpu,2,wall_time,392.08,s,False
2,nvhe,geekbench,cpu,3,wall_time,390.76,s,False
2,nvhe,geekbench,cpu,4,wall_time,391.36,s,False
2,nvhe,geekbench,cpu,5,wall_time,389.98,s,False
2,protected,redis,r4-bgsave,1,throughput,93930.92,ops/s,True
2,protected,redis,r4-bgsave,1,latency_avg,0.726,ms,False
2,protected,redis,r4-bgsave,1,latency_p50,0.735,ms,False
2,protected,redis,r4-bgsave,1,latency_p95,0.903,ms,False
2,protected,redis,r4-bgsave,1,latency_p99,1.479,ms,False
2,protected,redis,r4-bgsave,2,throughput,93933.02,ops/s,True
2,protected,redis,r4-bgsave,2,latency_avg,0.726,ms,False
2,protected,redis,r4-bgsave,2,latency_p50,0.743,ms,False
2,protected,redis,r4-bgsave,2,latency_p95,0.903,ms,False
2,protected,redis,r4-bgsave,2,latency_p99,1.479,ms,False
2,protected,redis,r4-bgsave,3,throughput,93932.24,ops/s,True
2,protected,redis,r4-bgsave,3,latency_avg,0.724,ms,False
2,protected,redis,r4-bgsave,3,latency_p50,0.735,ms,False
2,protected,redis,r4-bgsave,3,latency_p95,0.895,ms,False
2,protected,redis,r4-bgsave,3,latency_p99,1.479,ms,False
2,protected,redis,r4-bgsave,4,throughput,93932.26,ops/s,True
2,protected,redis,r4-bgsave,4,latency_avg,0.728,ms,False
2,protected,redis,r4-bgsave,4,latency_p50,0.743,ms,False
2,protected,redis,r4-bgsave,4,latency_p95,0.903,ms,False
2,protected,redis,r4-bgsave,4,latency_p99,1.487,ms,False
2,protected,redis,r4-bgsave,5,throughput,93929.97,ops/s,True
2,protected,redis,r4-bgsave,5,latency_avg,0.726,ms,False
2,protected,redis,r4-bgsave,5,latency_p50,0.743,ms,False
2,protected,redis,r4-bgsave,5,latency_p95,0.895,ms,False
2,protected,redis,r4-bgsave,5,latency_p99,1.487,ms,False
2,protected,redis,r1-steady,1,throughput,94002.83,ops/s,True
2,protected,redis,r1-steady,1,latency_avg,0.693,ms,False
2,protected,redis,r1-steady,1,latency_p50,0.719,ms,False
2,protected,redis,r1-steady,1,latency_p95,0.807,ms,False
2,protected,redis,r1-steady,1,latency_p99,1.431,ms,False
2,protected,redis,r1-steady,2,throughput,94004.03,ops/s,True
2,protected,redis,r1-steady,2,latency_avg,0.691,ms,False
2,protected,redis,r1-steady,2,latency_p50,0.719,ms,False
2,protected,redis,r1-steady,2,latency_p95,0.791,ms,False
2,protected,redis,r1-steady,2,latency_p99,1.431,ms,False
2,protected,redis,r1-steady,3,throughput,94001.95,ops/s,True
2,protected,redis,r1-steady,3,latency_avg,0.687,ms,False
2,protected,redis,r1-steady,3,latency_p50,0.711,ms,False
2,protected,redis,r1-steady,3,latency_p95,0.783,ms,False
2,protected,redis,r1-steady,3,latency_p99,1.423,ms,False
2,protected,redis,r1-steady,4,throughput,94004.42,ops/s,True
2,protected,redis,r1-steady,4,latency_avg,0.691,ms,False
2,protected,redis,r1-steady,4,latency_p50,0.719,ms,False
2,protected,redis,r1-steady,4,latency_p95,0.783,ms,False
2,protected,redis,r1-steady,4,latency_p99,1.431,ms,False
2,protected,redis,r1-steady,5,throughput,94003.59,ops/s,True
2,protected,redis,r1-steady,5,latency_avg,0.691,ms,False
2,protected,redis,r1-steady,5,latency_p50,0.719,ms,False
2,protected,redis,r1-steady,5,latency_p95,0.791,ms,False
2,protected,redis,r1-steady,5,latency_p99,1.431,ms,False
2,protected,redis,r2-pipeline,1,throughput,619590.93,ops/s,True
2,protected,redis,r2-pipeline,1,latency_avg,2.58,ms,False
2,protected,redis,r2-pipeline,1,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,1,latency_p95,3.631,ms,False
2,protected,redis,r2-pipeline,1,latency_p99,3.823,ms,False
2,protected,redis,r2-pipeline,2,throughput,624014.1,ops/s,True
2,protected,redis,r2-pipeline,2,latency_avg,2.562,ms,False
2,protected,redis,r2-pipeline,2,latency_p50,2.095,ms,False
2,protected,redis,r2-pipeline,2,latency_p95,3.615,ms,False
2,protected,redis,r2-pipeline,2,latency_p99,3.823,ms,False
2,protected,redis,r2-pipeline,3,throughput,622573.77,ops/s,True
2,protected,redis,r2-pipeline,3,latency_avg,2.568,ms,False
2,protected,redis,r2-pipeline,3,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,3,latency_p95,3.615,ms,False
2,protected,redis,r2-pipeline,3,latency_p99,3.807,ms,False
2,protected,redis,r2-pipeline,4,throughput,620308.71,ops/s,True
2,protected,redis,r2-pipeline,4,latency_avg,2.577,ms,False
2,protected,redis,r2-pipeline,4,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,4,latency_p95,3.647,ms,False
2,protected,redis,r2-pipeline,4,latency_p99,3.839,ms,False
2,protected,redis,r2-pipeline,5,throughput,617889.58,ops/s,True
2,protected,redis,r2-pipeline,5,latency_avg,2.587,ms,False
2,protected,redis,r2-pipeline,5,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,5,latency_p95,3.663,ms,False
2,protected,redis,r2-pipeline,5,latency_p99,3.855,ms,False
2,protected,redis,r3-ttl-eviction,1,throughput,93907.49,ops/s,True
2,protected,redis,r3-ttl-eviction,1,latency_avg,0.833,ms,False
2,protected,redis,r3-ttl-eviction,1,latency_p50,0.847,ms,False
2,protected,redis,r3-ttl-eviction,1,latency_p95,0.999,ms,False
2,protected,redis,r3-ttl-eviction,1,latency_p99,1.711,ms,False
2,protected,redis,r3-ttl-eviction,2,throughput,93901.07,ops/s,True
2,protected,redis,r3-ttl-eviction,2,latency_avg,0.832,ms,False
2,protected,redis,r3-ttl-eviction,2,latency_p50,0.847,ms,False
2,protected,redis,r3-ttl-eviction,2,latency_p95,0.991,ms,False
2,protected,redis,r3-ttl-eviction,2,latency_p99,1.711,ms,False
2,protected,redis,r3-ttl-eviction,3,throughput,93903.33,ops/s,True
2,protected,redis,r3-ttl-eviction,3,latency_avg,0.835,ms,False
2,protected,redis,r3-ttl-eviction,3,latency_p50,0.847,ms,False
2,protected,redis,r3-ttl-eviction,3,latency_p95,1.007,ms,False
2,protected,redis,r3-ttl-eviction,3,latency_p99,1.711,ms,False
2,protected,redis,r3-ttl-eviction,4,throughput,93895.56,ops/s,True
2,protected,redis,r3-ttl-eviction,4,latency_avg,0.836,ms,False
2,protected,redis,r3-ttl-eviction,4,latency_p50,0.847,ms,False
2,protected,redis,r3-ttl-eviction,4,latency_p95,0.999,ms,False
2,protected,redis,r3-ttl-eviction,4,latency_p99,1.719,ms,False
2,protected,redis,r3-ttl-eviction,5,throughput,93888.45,ops/s,True
2,protected,redis,r3-ttl-eviction,5,latency_avg,0.836,ms,False
2,protected,redis,r3-ttl-eviction,5,latency_p50,0.847,ms,False
2,protected,redis,r3-ttl-eviction,5,latency_p95,0.999,ms,False
2,protected,redis,r3-ttl-eviction,5,latency_p99,1.719,ms,False
2,protected,rabbitmq,q2-reliable,1,published,50806.0,msg/s,True
2,protected,rabbitmq,q2-reliable,1,received,50566.0,msg/s,True
2,protected,rabbitmq,q2-reliable,1,consumer_p95,10135369.0,us,False
2,protected,rabbitmq,q2-reliable,1,consumer_p99,10232681.0,us,False
2,protected,rabbitmq,q2-reliable,1,confirm_p95,158657.0,us,False
2,protected,rabbitmq,q2-reliable,1,confirm_p99,201459.0,us,False
2,protected,rabbitmq,q2-reliable,2,published,49634.0,msg/s,True
2,protected,rabbitmq,q2-reliable,2,received,48489.0,msg/s,True
2,protected,rabbitmq,q2-reliable,2,consumer_p95,13337854.0,us,False
2,protected,rabbitmq,q2-reliable,2,consumer_p99,13407106.0,us,False
2,protected,rabbitmq,q2-reliable,2,confirm_p95,164318.0,us,False
2,protected,rabbitmq,q2-reliable,2,confirm_p99,208676.0,us,False
2,protected,rabbitmq,q2-reliable,3,published,50859.0,msg/s,True
2,protected,rabbitmq,q2-reliable,3,received,50723.0,msg/s,True
2,protected,rabbitmq,q2-reliable,3,consumer_p95,4744038.0,us,False
2,protected,rabbitmq,q2-reliable,3,consumer_p99,4828698.0,us,False
2,protected,rabbitmq,q2-reliable,3,confirm_p95,157988.0,us,False
2,protected,rabbitmq,q2-reliable,3,confirm_p99,200037.0,us,False
2,protected,rabbitmq,q2-reliable,4,published,50898.0,msg/s,True
2,protected,rabbitmq,q2-reliable,4,received,50319.0,msg/s,True
2,protected,rabbitmq,q2-reliable,4,consumer_p95,6614791.0,us,False
2,protected,rabbitmq,q2-reliable,4,consumer_p99,6731398.0,us,False
2,protected,rabbitmq,q2-reliable,4,confirm_p95,156599.0,us,False
2,protected,rabbitmq,q2-reliable,4,confirm_p99,198987.0,us,False
2,protected,rabbitmq,q2-reliable,5,published,50451.0,msg/s,True
2,protected,rabbitmq,q2-reliable,5,received,49714.0,msg/s,True
2,protected,rabbitmq,q2-reliable,5,consumer_p95,8020720.0,us,False
2,protected,rabbitmq,q2-reliable,5,consumer_p99,8108351.0,us,False
2,protected,rabbitmq,q2-reliable,5,confirm_p95,162324.0,us,False
2,protected,rabbitmq,q2-reliable,5,confirm_p99,207029.0,us,False
2,protected,rabbitmq,q3-rate50,1,published,24013.0,msg/s,True
2,protected,rabbitmq,q3-rate50,1,received,24012.0,msg/s,True
2,protected,rabbitmq,q3-rate50,1,consumer_p95,806.0,us,False
2,protected,rabbitmq,q3-rate50,1,consumer_p99,926.0,us,False
2,protected,rabbitmq,q3-rate50,1,confirm_p95,957.0,us,False
2,protected,rabbitmq,q3-rate50,1,confirm_p99,1110.0,us,False
2,protected,rabbitmq,q3-rate50,2,published,24014.0,msg/s,True
2,protected,rabbitmq,q3-rate50,2,received,24011.0,msg/s,True
2,protected,rabbitmq,q3-rate50,2,consumer_p95,795.0,us,False
2,protected,rabbitmq,q3-rate50,2,consumer_p99,911.0,us,False
2,protected,rabbitmq,q3-rate50,2,confirm_p95,941.0,us,False
2,protected,rabbitmq,q3-rate50,2,confirm_p99,1071.0,us,False
2,protected,rabbitmq,q3-rate50,3,published,24014.0,msg/s,True
2,protected,rabbitmq,q3-rate50,3,received,24011.0,msg/s,True
2,protected,rabbitmq,q3-rate50,3,consumer_p95,852.0,us,False
2,protected,rabbitmq,q3-rate50,3,consumer_p99,966.0,us,False
2,protected,rabbitmq,q3-rate50,3,confirm_p95,997.0,us,False
2,protected,rabbitmq,q3-rate50,3,confirm_p99,1172.0,us,False
2,protected,rabbitmq,q3-rate50,4,published,24014.0,msg/s,True
2,protected,rabbitmq,q3-rate50,4,received,24017.0,msg/s,True
2,protected,rabbitmq,q3-rate50,4,consumer_p95,824.0,us,False
2,protected,rabbitmq,q3-rate50,4,consumer_p99,932.0,us,False
2,protected,rabbitmq,q3-rate50,4,confirm_p95,966.0,us,False
2,protected,rabbitmq,q3-rate50,4,confirm_p99,1101.0,us,False
2,protected,rabbitmq,q3-rate50,5,published,24013.0,msg/s,True
2,protected,rabbitmq,q3-rate50,5,received,24010.0,msg/s,True
2,protected,rabbitmq,q3-rate50,5,consumer_p95,826.0,us,False
2,protected,rabbitmq,q3-rate50,5,consumer_p99,937.0,us,False
2,protected,rabbitmq,q3-rate50,5,confirm_p95,967.0,us,False
2,protected,rabbitmq,q3-rate50,5,confirm_p99,1106.0,us,False
2,protected,rabbitmq,q3-rate70,1,published,33611.0,msg/s,True
2,protected,rabbitmq,q3-rate70,1,received,33606.0,msg/s,True
2,protected,rabbitmq,q3-rate70,1,consumer_p95,999.0,us,False
2,protected,rabbitmq,q3-rate70,1,consumer_p99,1348.0,us,False
2,protected,rabbitmq,q3-rate70,1,confirm_p95,1364.0,us,False
2,protected,rabbitmq,q3-rate70,1,confirm_p99,1957.0,us,False
2,protected,rabbitmq,q3-rate70,2,published,33612.0,msg/s,True
2,protected,rabbitmq,q3-rate70,2,received,33607.0,msg/s,True
2,protected,rabbitmq,q3-rate70,2,consumer_p95,1018.0,us,False
2,protected,rabbitmq,q3-rate70,2,consumer_p99,1415.0,us,False
2,protected,rabbitmq,q3-rate70,2,confirm_p95,1444.0,us,False
2,protected,rabbitmq,q3-rate70,2,confirm_p99,2020.0,us,False
2,protected,rabbitmq,q3-rate70,3,published,33610.0,msg/s,True
2,protected,rabbitmq,q3-rate70,3,received,33611.0,msg/s,True
2,protected,rabbitmq,q3-rate70,3,consumer_p95,1143.0,us,False
2,protected,rabbitmq,q3-rate70,3,consumer_p99,1713.0,us,False
2,protected,rabbitmq,q3-rate70,3,confirm_p95,1679.0,us,False
2,protected,rabbitmq,q3-rate70,3,confirm_p99,2220.0,us,False
2,protected,rabbitmq,q3-rate70,4,published,33609.0,msg/s,True
2,protected,rabbitmq,q3-rate70,4,received,33607.0,msg/s,True
2,protected,rabbitmq,q3-rate70,4,consumer_p95,1038.0,us,False
2,protected,rabbitmq,q3-rate70,4,consumer_p99,1617.0,us,False
2,protected,rabbitmq,q3-rate70,4,confirm_p95,1489.0,us,False
2,protected,rabbitmq,q3-rate70,4,confirm_p99,2134.0,us,False
2,protected,rabbitmq,q3-rate70,5,published,33612.0,msg/s,True
2,protected,rabbitmq,q3-rate70,5,received,33612.0,msg/s,True
2,protected,rabbitmq,q3-rate70,5,consumer_p95,1162.0,us,False
2,protected,rabbitmq,q3-rate70,5,consumer_p99,1802.0,us,False
2,protected,rabbitmq,q3-rate70,5,confirm_p95,1717.0,us,False
2,protected,rabbitmq,q3-rate70,5,confirm_p99,2378.0,us,False
2,protected,rabbitmq,q3-rate85,1,published,40833.0,msg/s,True
2,protected,rabbitmq,q3-rate85,1,received,40835.0,msg/s,True
2,protected,rabbitmq,q3-rate85,1,consumer_p95,2134.0,us,False
2,protected,rabbitmq,q3-rate85,1,consumer_p99,2942.0,us,False
2,protected,rabbitmq,q3-rate85,1,confirm_p95,2880.0,us,False
2,protected,rabbitmq,q3-rate85,1,confirm_p99,3860.0,us,False
2,protected,rabbitmq,q3-rate85,2,published,40834.0,msg/s,True
2,protected,rabbitmq,q3-rate85,2,received,40834.0,msg/s,True
2,protected,rabbitmq,q3-rate85,2,consumer_p95,2014.0,us,False
2,protected,rabbitmq,q3-rate85,2,consumer_p99,2730.0,us,False
2,protected,rabbitmq,q3-rate85,2,confirm_p95,2704.0,us,False
2,protected,rabbitmq,q3-rate85,2,confirm_p99,3632.0,us,False
2,protected,rabbitmq,q3-rate85,3,published,40837.0,msg/s,True
2,protected,rabbitmq,q3-rate85,3,received,40836.0,msg/s,True
2,protected,rabbitmq,q3-rate85,3,consumer_p95,2491.0,us,False
2,protected,rabbitmq,q3-rate85,3,consumer_p99,3431.0,us,False
2,protected,rabbitmq,q3-rate85,3,confirm_p95,3292.0,us,False
2,protected,rabbitmq,q3-rate85,3,confirm_p99,4451.0,us,False
2,protected,rabbitmq,q3-rate85,4,published,40832.0,msg/s,True
2,protected,rabbitmq,q3-rate85,4,received,40833.0,msg/s,True
2,protected,rabbitmq,q3-rate85,4,consumer_p95,1906.0,us,False
2,protected,rabbitmq,q3-rate85,4,consumer_p99,2572.0,us,False
2,protected,rabbitmq,q3-rate85,4,confirm_p95,2544.0,us,False
2,protected,rabbitmq,q3-rate85,4,confirm_p99,3442.0,us,False
2,protected,rabbitmq,q3-rate85,5,published,40838.0,msg/s,True
2,protected,rabbitmq,q3-rate85,5,received,40837.0,msg/s,True
2,protected,rabbitmq,q3-rate85,5,consumer_p95,2289.0,us,False
2,protected,rabbitmq,q3-rate85,5,consumer_p99,3147.0,us,False
2,protected,rabbitmq,q3-rate85,5,confirm_p95,3064.0,us,False
2,protected,rabbitmq,q3-rate85,5,confirm_p99,4122.0,us,False
2,protected,rabbitmq,q4-join-late,1,published,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,1,received,10007.0,msg/s,True
2,protected,rabbitmq,q4-join-late,1,consumer_p95,460.0,us,False
2,protected,rabbitmq,q4-join-late,1,consumer_p99,672.0,us,False
2,protected,rabbitmq,q4-join-late,1,confirm_p95,737.0,us,False
2,protected,rabbitmq,q4-join-late,1,confirm_p99,872.0,us,False
2,protected,rabbitmq,q4-join-late,2,published,10009.0,msg/s,True
2,protected,rabbitmq,q4-join-late,2,received,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,2,consumer_p95,592.0,us,False
2,protected,rabbitmq,q4-join-late,2,consumer_p99,681.0,us,False
2,protected,rabbitmq,q4-join-late,2,confirm_p95,767.0,us,False
2,protected,rabbitmq,q4-join-late,2,confirm_p99,891.0,us,False
2,protected,rabbitmq,q4-join-late,3,published,10009.0,msg/s,True
2,protected,rabbitmq,q4-join-late,3,received,10007.0,msg/s,True
2,protected,rabbitmq,q4-join-late,3,consumer_p95,389.0,us,False
2,protected,rabbitmq,q4-join-late,3,consumer_p99,667.0,us,False
2,protected,rabbitmq,q4-join-late,3,confirm_p95,708.0,us,False
2,protected,rabbitmq,q4-join-late,3,confirm_p99,855.0,us,False
2,protected,rabbitmq,q4-join-late,4,published,10009.0,msg/s,True
2,protected,rabbitmq,q4-join-late,4,received,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,4,consumer_p95,497.0,us,False
2,protected,rabbitmq,q4-join-late,4,consumer_p99,680.0,us,False
2,protected,rabbitmq,q4-join-late,4,confirm_p95,733.0,us,False
2,protected,rabbitmq,q4-join-late,4,confirm_p99,876.0,us,False
2,protected,rabbitmq,q4-join-late,5,published,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,5,received,10006.0,msg/s,True
2,protected,rabbitmq,q4-join-late,5,consumer_p95,598.0,us,False
2,protected,rabbitmq,q4-join-late,5,consumer_p99,672.0,us,False
2,protected,rabbitmq,q4-join-late,5,confirm_p95,767.0,us,False
2,protected,rabbitmq,q4-join-late,5,confirm_p99,881.0,us,False
2,protected,rabbitmq,q5-backlog,1,fill_time,17.64,s,False
2,protected,rabbitmq,q5-backlog,1,drain_time,12.78,s,False
2,protected,rabbitmq,q5-backlog,2,fill_time,17.65,s,False
2,protected,rabbitmq,q5-backlog,2,drain_time,13.77,s,False
2,protected,rabbitmq,q5-backlog,3,fill_time,17.55,s,False
2,protected,rabbitmq,q5-backlog,3,drain_time,12.79,s,False
2,protected,rabbitmq,q5-backlog,4,fill_time,17.7,s,False
2,protected,rabbitmq,q5-backlog,4,drain_time,13.78,s,False
2,protected,rabbitmq,q5-backlog,5,fill_time,17.57,s,False
2,protected,rabbitmq,q5-backlog,5,drain_time,12.83,s,False
2,protected,rabbitmq,q1-one-fast,1,published,64048.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,1,received,64123.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,1,consumer_p95,16733.0,us,False
2,protected,rabbitmq,q1-one-fast,1,consumer_p99,19136.0,us,False
2,protected,rabbitmq,q1-one-fast,2,published,67505.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,2,received,67499.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,2,consumer_p95,14949.0,us,False
2,protected,rabbitmq,q1-one-fast,2,consumer_p99,17273.0,us,False
2,protected,rabbitmq,q1-one-fast,3,published,68120.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,3,received,68126.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,3,consumer_p95,14586.0,us,False
2,protected,rabbitmq,q1-one-fast,3,consumer_p99,16760.0,us,False
2,protected,rabbitmq,q1-one-fast,4,published,67267.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,4,received,67309.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,4,consumer_p95,15841.0,us,False
2,protected,rabbitmq,q1-one-fast,4,consumer_p99,18240.0,us,False
2,protected,rabbitmq,q1-one-fast,5,published,64589.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,5,received,64611.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,5,consumer_p95,16489.0,us,False
2,protected,rabbitmq,q1-one-fast,5,consumer_p99,18907.0,us,False
2,protected,geekbench,cpu,1,wall_time,391.17,s,False
2,protected,geekbench,cpu,2,wall_time,393.40999999999997,s,False
2,protected,geekbench,cpu,3,wall_time,390.64,s,False
2,protected,geekbench,cpu,4,wall_time,391.19,s,False
2,protected,geekbench,cpu,5,wall_time,391.86,s,False
3,nvhe,redis,r4-bgsave,1,throughput,93935.97,ops/s,True
3,nvhe,redis,r4-bgsave,1,latency_avg,0.716,ms,False
3,nvhe,redis,r4-bgsave,1,latency_p50,0.735,ms,False
3,nvhe,redis,r4-bgsave,1,latency_p95,0.887,ms,False
3,nvhe,redis,r4-bgsave,1,latency_p99,1.463,ms,False
3,nvhe,redis,r4-bgsave,2,throughput,93934.24,ops/s,True
3,nvhe,redis,r4-bgsave,2,latency_avg,0.719,ms,False
3,nvhe,redis,r4-bgsave,2,latency_p50,0.735,ms,False
3,nvhe,redis,r4-bgsave,2,latency_p95,0.887,ms,False
3,nvhe,redis,r4-bgsave,2,latency_p99,1.471,ms,False
3,nvhe,redis,r4-bgsave,3,throughput,93935.29,ops/s,True
3,nvhe,redis,r4-bgsave,3,latency_avg,0.717,ms,False
3,nvhe,redis,r4-bgsave,3,latency_p50,0.735,ms,False
3,nvhe,redis,r4-bgsave,3,latency_p95,0.887,ms,False
3,nvhe,redis,r4-bgsave,3,latency_p99,1.463,ms,False
3,nvhe,redis,r4-bgsave,4,throughput,93932.29,ops/s,True
3,nvhe,redis,r4-bgsave,4,latency_avg,0.716,ms,False
3,nvhe,redis,r4-bgsave,4,latency_p50,0.727,ms,False
3,nvhe,redis,r4-bgsave,4,latency_p95,0.879,ms,False
3,nvhe,redis,r4-bgsave,4,latency_p99,1.455,ms,False
3,nvhe,redis,r4-bgsave,5,throughput,93935.42,ops/s,True
