pair,mode,project,scenario,rep,metric,value,unit,higher_better
2,nvhe,rabbitmq,q3-rate85,2,consumer_p99,2576.0,us,False
2,nvhe,rabbitmq,q3-rate85,2,confirm_p95,2500.0,us,False
2,nvhe,rabbitmq,q3-rate85,2,confirm_p99,3381.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,published,41471.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,3,received,41472.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,3,consumer_p95,1967.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,consumer_p99,2632.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,confirm_p95,2603.0,us,False
2,nvhe,rabbitmq,q3-rate85,3,confirm_p99,3495.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,published,41467.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,4,received,41471.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,4,consumer_p95,1809.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,consumer_p99,2443.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,confirm_p95,2409.0,us,False
2,nvhe,rabbitmq,q3-rate85,4,confirm_p99,3262.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,published,41471.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,5,received,41471.0,msg/s,True
2,nvhe,rabbitmq,q3-rate85,5,consumer_p95,1968.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,consumer_p99,2672.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,confirm_p95,2623.0,us,False
2,nvhe,rabbitmq,q3-rate85,5,confirm_p99,3534.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,published,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,1,received,10005.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,1,consumer_p95,379.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,consumer_p99,673.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,confirm_p95,690.0,us,False
2,nvhe,rabbitmq,q4-join-late,1,confirm_p99,856.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,published,10008.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,2,received,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,2,consumer_p95,603.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,consumer_p99,672.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,confirm_p95,773.0,us,False
2,nvhe,rabbitmq,q4-join-late,2,confirm_p99,879.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,published,10009.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,3,received,10007.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,3,consumer_p95,387.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,consumer_p99,671.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,confirm_p95,704.0,us,False
2,nvhe,rabbitmq,q4-join-late,3,confirm_p99,856.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,published,10009.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,4,received,10006.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,4,consumer_p95,595.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,consumer_p99,667.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,confirm_p95,764.0,us,False
2,nvhe,rabbitmq,q4-join-late,4,confirm_p99,875.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,published,10009.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,5,received,10008.0,msg/s,True
2,nvhe,rabbitmq,q4-join-late,5,consumer_p95,401.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,consumer_p99,667.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,confirm_p95,717.0,us,False
2,nvhe,rabbitmq,q4-join-late,5,confirm_p99,863.0,us,False
2,nvhe,rabbitmq,q5-backlog,1,fill_time,17.18,s,False
2,nvhe,rabbitmq,q5-backlog,1,drain_time,13.8,s,False
2,nvhe,rabbitmq,q5-backlog,2,fill_time,17.3,s,False
2,nvhe,rabbitmq,q5-backlog,2,drain_time,13.8,s,False
2,nvhe,rabbitmq,q5-backlog,3,fill_time,17.32,s,False
2,nvhe,rabbitmq,q5-backlog,3,drain_time,12.79,s,False
2,nvhe,rabbitmq,q5-backlog,4,fill_time,17.27,s,False
2,nvhe,rabbitmq,q5-backlog,4,drain_time,12.81,s,False
2,nvhe,rabbitmq,q5-backlog,5,fill_time,17.25,s,False
2,nvhe,rabbitmq,q5-backlog,5,drain_time,16.82,s,False
2,nvhe,rabbitmq,q1-one-fast,1,published,70979.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,1,received,70981.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,1,consumer_p95,13978.0,us,False
2,nvhe,rabbitmq,q1-one-fast,1,consumer_p99,16203.0,us,False
2,nvhe,rabbitmq,q1-one-fast,2,published,71294.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,2,received,71227.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,2,consumer_p95,13719.0,us,False
2,nvhe,rabbitmq,q1-one-fast,2,consumer_p99,16041.0,us,False
2,nvhe,rabbitmq,q1-one-fast,3,published,68724.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,3,received,68656.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,3,consumer_p95,14900.0,us,False
2,nvhe,rabbitmq,q1-one-fast,3,consumer_p99,17204.0,us,False
2,nvhe,rabbitmq,q1-one-fast,4,published,70023.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,4,received,70048.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,4,consumer_p95,14425.0,us,False
2,nvhe,rabbitmq,q1-one-fast,4,consumer_p99,16668.0,us,False
2,nvhe,rabbitmq,q1-one-fast,5,published,65623.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,5,received,65596.0,msg/s,True
2,nvhe,rabbitmq,q1-one-fast,5,consumer_p95,16352.0,us,False
2,nvhe,rabbitmq,q1-one-fast,5,consumer_p99,18624.0,us,False
2,nvhe,geekbench,cpu,1,wall_time,399.49,s,False
2,nvhe,geekbench,cpu,2,wall_time,397.83,s,False
2,nvhe,geekbench,cpu,3,wall_time,398.68,s,False
2,nvhe,geekbench,cpu,4,wall_time,399.7,s,False
2,nvhe,geekbench,cpu,5,wall_time,399.57,s,False
2,protected,redis,r4-bgsave,1,throughput,93931.47,ops/s,True
2,protected,redis,r4-bgsave,1,latency_avg,0.732,ms,False
2,protected,redis,r4-bgsave,1,latency_p50,0.751,ms,False
2,protected,redis,r4-bgsave,1,latency_p95,0.903,ms,False
2,protected,redis,r4-bgsave,1,latency_p99,1.495,ms,False
2,protected,redis,r4-bgsave,2,throughput,93932.2,ops/s,True
2,protected,redis,r4-bgsave,2,latency_avg,0.733,ms,False
2,protected,redis,r4-bgsave,2,latency_p50,0.751,ms,False
2,protected,redis,r4-bgsave,2,latency_p95,0.903,ms,False
2,protected,redis,r4-bgsave,2,latency_p99,1.495,ms,False
2,protected,redis,r4-bgsave,3,throughput,93925.93,ops/s,True
2,protected,redis,r4-bgsave,3,latency_avg,0.731,ms,False
2,protected,redis,r4-bgsave,3,latency_p50,0.751,ms,False
2,protected,redis,r4-bgsave,3,latency_p95,0.895,ms,False
2,protected,redis,r4-bgsave,3,latency_p99,1.495,ms,False
2,protected,redis,r4-bgsave,4,throughput,93930.23,ops/s,True
2,protected,redis,r4-bgsave,4,latency_avg,0.73,ms,False
2,protected,redis,r4-bgsave,4,latency_p50,0.743,ms,False
2,protected,redis,r4-bgsave,4,latency_p95,0.895,ms,False
2,protected,redis,r4-bgsave,4,latency_p99,1.495,ms,False
2,protected,redis,r4-bgsave,5,throughput,93930.75,ops/s,True
2,protected,redis,r4-bgsave,5,latency_avg,0.732,ms,False
2,protected,redis,r4-bgsave,5,latency_p50,0.751,ms,False
2,protected,redis,r4-bgsave,5,latency_p95,0.903,ms,False
2,protected,redis,r4-bgsave,5,latency_p99,1.495,ms,False
2,protected,redis,r1-steady,1,throughput,94002.99,ops/s,True
2,protected,redis,r1-steady,1,latency_avg,0.697,ms,False
2,protected,redis,r1-steady,1,latency_p50,0.719,ms,False
2,protected,redis,r1-steady,1,latency_p95,0.815,ms,False
2,protected,redis,r1-steady,1,latency_p99,1.439,ms,False
2,protected,redis,r1-steady,2,throughput,94003.53,ops/s,True
2,protected,redis,r1-steady,2,latency_avg,0.696,ms,False
2,protected,redis,r1-steady,2,latency_p50,0.727,ms,False
2,protected,redis,r1-steady,2,latency_p95,0.791,ms,False
2,protected,redis,r1-steady,2,latency_p99,1.447,ms,False
2,protected,redis,r1-steady,3,throughput,94003.48,ops/s,True
2,protected,redis,r1-steady,3,latency_avg,0.699,ms,False
2,protected,redis,r1-steady,3,latency_p50,0.727,ms,False
2,protected,redis,r1-steady,3,latency_p95,0.791,ms,False
2,protected,redis,r1-steady,3,latency_p99,1.447,ms,False
2,protected,redis,r1-steady,4,throughput,94002.64,ops/s,True
2,protected,redis,r1-steady,4,latency_avg,0.696,ms,False
2,protected,redis,r1-steady,4,latency_p50,0.727,ms,False
2,protected,redis,r1-steady,4,latency_p95,0.791,ms,False
2,protected,redis,r1-steady,4,latency_p99,1.447,ms,False
2,protected,redis,r1-steady,5,throughput,94001.63,ops/s,True
2,protected,redis,r1-steady,5,latency_avg,0.698,ms,False
2,protected,redis,r1-steady,5,latency_p50,0.727,ms,False
2,protected,redis,r1-steady,5,latency_p95,0.791,ms,False
2,protected,redis,r1-steady,5,latency_p99,1.447,ms,False
2,protected,redis,r2-pipeline,1,throughput,620899.95,ops/s,True
2,protected,redis,r2-pipeline,1,latency_avg,2.575,ms,False
2,protected,redis,r2-pipeline,1,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,1,latency_p95,3.663,ms,False
2,protected,redis,r2-pipeline,1,latency_p99,3.855,ms,False
2,protected,redis,r2-pipeline,2,throughput,619221.6,ops/s,True
2,protected,redis,r2-pipeline,2,latency_avg,2.582,ms,False
2,protected,redis,r2-pipeline,2,latency_p50,2.127,ms,False
2,protected,redis,r2-pipeline,2,latency_p95,3.631,ms,False
2,protected,redis,r2-pipeline,2,latency_p99,3.823,ms,False
2,protected,redis,r2-pipeline,3,throughput,619889.99,ops/s,True
2,protected,redis,r2-pipeline,3,latency_avg,2.579,ms,False
2,protected,redis,r2-pipeline,3,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,3,latency_p95,3.679,ms,False
2,protected,redis,r2-pipeline,3,latency_p99,3.855,ms,False
2,protected,redis,r2-pipeline,4,throughput,624587.89,ops/s,True
2,protected,redis,r2-pipeline,4,latency_avg,2.559,ms,False
2,protected,redis,r2-pipeline,4,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,4,latency_p95,3.599,ms,False
2,protected,redis,r2-pipeline,4,latency_p99,3.791,ms,False
2,protected,redis,r2-pipeline,5,throughput,617322.39,ops/s,True
2,protected,redis,r2-pipeline,5,latency_avg,2.59,ms,False
2,protected,redis,r2-pipeline,5,latency_p50,2.111,ms,False
2,protected,redis,r2-pipeline,5,latency_p95,3.679,ms,False
2,protected,redis,r2-pipeline,5,latency_p99,3.871,ms,False
2,protected,redis,r3-ttl-eviction,1,throughput,93880.53,ops/s,True
2,protected,redis,r3-ttl-eviction,1,latency_avg,0.841,ms,False
2,protected,redis,r3-ttl-eviction,1,latency_p50,0.855,ms,False
2,protected,redis,r3-ttl-eviction,1,latency_p95,0.999,ms,False
2,protected,redis,r3-ttl-eviction,1,latency_p99,1.727,ms,False
2,protected,redis,r3-ttl-eviction,2,throughput,93880.12,ops/s,True
2,protected,redis,r3-ttl-eviction,2,latency_avg,0.841,ms,False
2,protected,redis,r3-ttl-eviction,2,latency_p50,0.855,ms,False
2,protected,redis,r3-ttl-eviction,2,latency_p95,1.007,ms,False
2,protected,redis,r3-ttl-eviction,2,latency_p99,1.727,ms,False
2,protected,redis,r3-ttl-eviction,3,throughput,93881.1,ops/s,True
2,protected,redis,r3-ttl-eviction,3,latency_avg,0.842,ms,False
2,protected,redis,r3-ttl-eviction,3,latency_p50,0.855,ms,False
2,protected,redis,r3-ttl-eviction,3,latency_p95,1.007,ms,False
2,protected,redis,r3-ttl-eviction,3,latency_p99,1.727,ms,False
2,protected,redis,r3-ttl-eviction,4,throughput,93873.24,ops/s,True
2,protected,redis,r3-ttl-eviction,4,latency_avg,0.842,ms,False
2,protected,redis,r3-ttl-eviction,4,latency_p50,0.855,ms,False
2,protected,redis,r3-ttl-eviction,4,latency_p95,0.999,ms,False
2,protected,redis,r3-ttl-eviction,4,latency_p99,1.727,ms,False
2,protected,redis,r3-ttl-eviction,5,throughput,93866.03,ops/s,True
2,protected,redis,r3-ttl-eviction,5,latency_avg,0.844,ms,False
2,protected,redis,r3-ttl-eviction,5,latency_p50,0.855,ms,False
2,protected,redis,r3-ttl-eviction,5,latency_p95,0.999,ms,False
2,protected,redis,r3-ttl-eviction,5,latency_p99,1.735,ms,False
2,protected,rabbitmq,q2-reliable,1,published,50572.0,msg/s,True
2,protected,rabbitmq,q2-reliable,1,received,50155.0,msg/s,True
2,protected,rabbitmq,q2-reliable,1,consumer_p95,4669842.0,us,False
2,protected,rabbitmq,q2-reliable,1,consumer_p99,4704988.0,us,False
2,protected,rabbitmq,q2-reliable,1,confirm_p95,160707.0,us,False
2,protected,rabbitmq,q2-reliable,1,confirm_p99,205175.0,us,False
2,protected,rabbitmq,q2-reliable,2,published,49992.0,msg/s,True
2,protected,rabbitmq,q2-reliable,2,received,49882.0,msg/s,True
2,protected,rabbitmq,q2-reliable,2,consumer_p95,7199964.0,us,False
2,protected,rabbitmq,q2-reliable,2,consumer_p99,7300895.0,us,False
2,protected,rabbitmq,q2-reliable,2,confirm_p95,161216.0,us,False
2,protected,rabbitmq,q2-reliable,2,confirm_p99,202278.0,us,False
2,protected,rabbitmq,q2-reliable,3,published,50251.0,msg/s,True
2,protected,rabbitmq,q2-reliable,3,received,49641.0,msg/s,True
2,protected,rabbitmq,q2-reliable,3,consumer_p95,8060783.0,us,False
2,protected,rabbitmq,q2-reliable,3,consumer_p99,8129291.0,us,False
2,protected,rabbitmq,q2-reliable,3,confirm_p95,161129.0,us,False
2,protected,rabbitmq,q2-reliable,3,confirm_p99,202417.0,us,False
2,protected,rabbitmq,q2-reliable,4,published,51029.0,msg/s,True
2,protected,rabbitmq,q2-reliable,4,received,50861.0,msg/s,True
2,protected,rabbitmq,q2-reliable,4,consumer_p95,3578324.0,us,False
2,protected,rabbitmq,q2-reliable,4,consumer_p99,3655558.0,us,False
2,protected,rabbitmq,q2-reliable,4,confirm_p95,155831.0,us,False
2,protected,rabbitmq,q2-reliable,4,confirm_p99,196715.0,us,False
2,protected,rabbitmq,q2-reliable,5,published,50775.0,msg/s,True
2,protected,rabbitmq,q2-reliable,5,received,50451.0,msg/s,True
2,protected,rabbitmq,q2-reliable,5,consumer_p95,3997460.0,us,False
2,protected,rabbitmq,q2-reliable,5,consumer_p99,4052214.0,us,False
2,protected,rabbitmq,q2-reliable,5,confirm_p95,159764.0,us,False
2,protected,rabbitmq,q2-reliable,5,confirm_p99,202494.0,us,False
2,protected,rabbitmq,q3-rate50,1,published,24403.0,msg/s,True
2,protected,rabbitmq,q3-rate50,1,received,24400.0,msg/s,True
2,protected,rabbitmq,q3-rate50,1,consumer_p95,829.0,us,False
2,protected,rabbitmq,q3-rate50,1,consumer_p99,941.0,us,False
2,protected,rabbitmq,q3-rate50,1,confirm_p95,972.0,us,False
2,protected,rabbitmq,q3-rate50,1,confirm_p99,1113.0,us,False
2,protected,rabbitmq,q3-rate50,2,published,24400.0,msg/s,True
2,protected,rabbitmq,q3-rate50,2,received,24400.0,msg/s,True
2,protected,rabbitmq,q3-rate50,2,consumer_p95,846.0,us,False
2,protected,rabbitmq,q3-rate50,2,consumer_p99,958.0,us,False
2,protected,rabbitmq,q3-rate50,2,confirm_p95,986.0,us,False
2,protected,rabbitmq,q3-rate50,2,confirm_p99,1133.0,us,False
2,protected,rabbitmq,q3-rate50,3,published,24403.0,msg/s,True
2,protected,rabbitmq,q3-rate50,3,received,24402.0,msg/s,True
2,protected,rabbitmq,q3-rate50,3,consumer_p95,850.0,us,False
2,protected,rabbitmq,q3-rate50,3,consumer_p99,961.0,us,False
2,protected,rabbitmq,q3-rate50,3,confirm_p95,990.0,us,False
2,protected,rabbitmq,q3-rate50,3,confirm_p99,1154.0,us,False
2,protected,rabbitmq,q3-rate50,4,published,24403.0,msg/s,True
2,protected,rabbitmq,q3-rate50,4,received,24404.0,msg/s,True
2,protected,rabbitmq,q3-rate50,4,consumer_p95,846.0,us,False
2,protected,rabbitmq,q3-rate50,4,consumer_p99,966.0,us,False
2,protected,rabbitmq,q3-rate50,4,confirm_p95,992.0,us,False
2,protected,rabbitmq,q3-rate50,4,confirm_p99,1181.0,us,False
2,protected,rabbitmq,q3-rate50,5,published,24403.0,msg/s,True
2,protected,rabbitmq,q3-rate50,5,received,24402.0,msg/s,True
2,protected,rabbitmq,q3-rate50,5,consumer_p95,832.0,us,False
2,protected,rabbitmq,q3-rate50,5,consumer_p99,939.0,us,False
2,protected,rabbitmq,q3-rate50,5,confirm_p95,973.0,us,False
2,protected,rabbitmq,q3-rate50,5,confirm_p99,1114.0,us,False
2,protected,rabbitmq,q3-rate70,1,published,34173.0,msg/s,True
2,protected,rabbitmq,q3-rate70,1,received,34176.0,msg/s,True
2,protected,rabbitmq,q3-rate70,1,consumer_p95,1174.0,us,False
2,protected,rabbitmq,q3-rate70,1,consumer_p99,1811.0,us,False
2,protected,rabbitmq,q3-rate70,1,confirm_p95,1741.0,us,False
2,protected,rabbitmq,q3-rate70,1,confirm_p99,2405.0,us,False
2,protected,rabbitmq,q3-rate70,2,published,34175.0,msg/s,True
2,protected,rabbitmq,q3-rate70,2,received,34176.0,msg/s,True
2,protected,rabbitmq,q3-rate70,2,consumer_p95,1163.0,us,False
2,protected,rabbitmq,q3-rate70,2,consumer_p99,1724.0,us,False
2,protected,rabbitmq,q3-rate70,2,confirm_p95,1718.0,us,False
2,protected,rabbitmq,q3-rate70,2,confirm_p99,2265.0,us,False
2,protected,rabbitmq,q3-rate70,3,published,34173.0,msg/s,True
2,protected,rabbitmq,q3-rate70,3,received,34170.0,msg/s,True
2,protected,rabbitmq,q3-rate70,3,consumer_p95,982.0,us,False
2,protected,rabbitmq,q3-rate70,3,consumer_p99,1333.0,us,False
2,protected,rabbitmq,q3-rate70,3,confirm_p95,1324.0,us,False
2,protected,rabbitmq,q3-rate70,3,confirm_p99,1950.0,us,False
2,protected,rabbitmq,q3-rate70,4,published,34173.0,msg/s,True
2,protected,rabbitmq,q3-rate70,4,received,34174.0,msg/s,True
2,protected,rabbitmq,q3-rate70,4,consumer_p95,1101.0,us,False
2,protected,rabbitmq,q3-rate70,4,consumer_p99,1698.0,us,False
2,protected,rabbitmq,q3-rate70,4,confirm_p95,1616.0,us,False
2,protected,rabbitmq,q3-rate70,4,confirm_p99,2226.0,us,False
2,protected,rabbitmq,q3-rate70,5,published,34171.0,msg/s,True
2,protected,rabbitmq,q3-rate70,5,received,34172.0,msg/s,True
2,protected,rabbitmq,q3-rate70,5,consumer_p95,1192.0,us,False
2,protected,rabbitmq,q3-rate70,5,consumer_p99,1865.0,us,False
2,protected,rabbitmq,q3-rate70,5,confirm_p95,1758.0,us,False
2,protected,rabbitmq,q3-rate70,5,confirm_p99,2460.0,us,False
2,protected,rabbitmq,q3-rate85,1,published,41470.0,msg/s,True
2,protected,rabbitmq,q3-rate85,1,received,41471.0,msg/s,True
2,protected,rabbitmq,q3-rate85,1,consumer_p95,2459.0,us,False
2,protected,rabbitmq,q3-rate85,1,consumer_p99,3343.0,us,False
2,protected,rabbitmq,q3-rate85,1,confirm_p95,3275.0,us,False
2,protected,rabbitmq,q3-rate85,1,confirm_p99,4370.0,us,False
2,protected,rabbitmq,q3-rate85,2,published,41470.0,msg/s,True
2,protected,rabbitmq,q3-rate85,2,received,41472.0,msg/s,True
2,protected,rabbitmq,q3-rate85,2,consumer_p95,2280.0,us,False
2,protected,rabbitmq,q3-rate85,2,consumer_p99,3148.0,us,False
2,protected,rabbitmq,q3-rate85,2,confirm_p95,3038.0,us,False
2,protected,rabbitmq,q3-rate85,2,confirm_p99,4084.0,us,False
2,protected,rabbitmq,q3-rate85,3,published,41471.0,msg/s,True
2,protected,rabbitmq,q3-rate85,3,received,41470.0,msg/s,True
2,protected,rabbitmq,q3-rate85,3,consumer_p95,2638.0,us,False
2,protected,rabbitmq,q3-rate85,3,consumer_p99,3632.0,us,False
2,protected,rabbitmq,q3-rate85,3,confirm_p95,3483.0,us,False
2,protected,rabbitmq,q3-rate85,3,confirm_p99,4651.0,us,False
2,protected,rabbitmq,q3-rate85,4,published,41472.0,msg/s,True
2,protected,rabbitmq,q3-rate85,4,received,41470.0,msg/s,True
2,protected,rabbitmq,q3-rate85,4,consumer_p95,2169.0,us,False
2,protected,rabbitmq,q3-rate85,4,consumer_p99,3005.0,us,False
2,protected,rabbitmq,q3-rate85,4,confirm_p95,2909.0,us,False
2,protected,rabbitmq,q3-rate85,4,confirm_p99,3903.0,us,False
2,protected,rabbitmq,q3-rate85,5,published,41474.0,msg/s,True
2,protected,rabbitmq,q3-rate85,5,received,41472.0,msg/s,True
2,protected,rabbitmq,q3-rate85,5,consumer_p95,2178.0,us,False
2,protected,rabbitmq,q3-rate85,5,consumer_p99,2970.0,us,False
2,protected,rabbitmq,q3-rate85,5,confirm_p95,2928.0,us,False
2,protected,rabbitmq,q3-rate85,5,confirm_p99,3900.0,us,False
2,protected,rabbitmq,q4-join-late,1,published,10009.0,msg/s,True
2,protected,rabbitmq,q4-join-late,1,received,10006.0,msg/s,True
2,protected,rabbitmq,q4-join-late,1,consumer_p95,603.0,us,False
2,protected,rabbitmq,q4-join-late,1,consumer_p99,681.0,us,False
2,protected,rabbitmq,q4-join-late,1,confirm_p95,775.0,us,False
2,protected,rabbitmq,q4-join-late,1,confirm_p99,894.0,us,False
2,protected,rabbitmq,q4-join-late,2,published,10007.0,msg/s,True
2,protected,rabbitmq,q4-join-late,2,received,10007.0,msg/s,True
2,protected,rabbitmq,q4-join-late,2,consumer_p95,395.0,us,False
2,protected,rabbitmq,q4-join-late,2,consumer_p99,688.0,us,False
2,protected,rabbitmq,q4-join-late,2,confirm_p95,728.0,us,False
2,protected,rabbitmq,q4-join-late,2,confirm_p99,873.0,us,False
2,protected,rabbitmq,q4-join-late,3,published,10009.0,msg/s,True
2,protected,rabbitmq,q4-join-late,3,received,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,3,consumer_p95,574.0,us,False
2,protected,rabbitmq,q4-join-late,3,consumer_p99,669.0,us,False
2,protected,rabbitmq,q4-join-late,3,confirm_p95,753.0,us,False
2,protected,rabbitmq,q4-join-late,3,confirm_p99,879.0,us,False
2,protected,rabbitmq,q4-join-late,4,published,10009.0,msg/s,True
2,protected,rabbitmq,q4-join-late,4,received,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,4,consumer_p95,515.0,us,False
2,protected,rabbitmq,q4-join-late,4,consumer_p99,672.0,us,False
2,protected,rabbitmq,q4-join-late,4,confirm_p95,738.0,us,False
2,protected,rabbitmq,q4-join-late,4,confirm_p99,873.0,us,False
2,protected,rabbitmq,q4-join-late,5,published,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,5,received,10008.0,msg/s,True
2,protected,rabbitmq,q4-join-late,5,consumer_p95,389.0,us,False
2,protected,rabbitmq,q4-join-late,5,consumer_p99,668.0,us,False
2,protected,rabbitmq,q4-join-late,5,confirm_p95,717.0,us,False
2,protected,rabbitmq,q4-join-late,5,confirm_p99,858.0,us,False
2,protected,rabbitmq,q5-backlog,1,fill_time,17.87,s,False
2,protected,rabbitmq,q5-backlog,1,drain_time,12.83,s,False
2,protected,rabbitmq,q5-backlog,2,fill_time,17.82,s,False
2,protected,rabbitmq,q5-backlog,2,drain_time,13.82,s,False
2,protected,rabbitmq,q5-backlog,3,fill_time,17.71,s,False
2,protected,rabbitmq,q5-backlog,3,drain_time,13.86,s,False
2,protected,rabbitmq,q5-backlog,4,fill_time,17.67,s,False
2,protected,rabbitmq,q5-backlog,4,drain_time,14.83,s,False
2,protected,rabbitmq,q5-backlog,5,fill_time,18.27,s,False
2,protected,rabbitmq,q5-backlog,5,drain_time,12.89,s,False
2,protected,rabbitmq,q1-one-fast,1,published,68325.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,1,received,68285.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,1,consumer_p95,14685.0,us,False
2,protected,rabbitmq,q1-one-fast,1,consumer_p99,16858.0,us,False
2,protected,rabbitmq,q1-one-fast,2,published,63111.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,2,received,63152.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,2,consumer_p95,17191.0,us,False
2,protected,rabbitmq,q1-one-fast,2,consumer_p99,19516.0,us,False
2,protected,rabbitmq,q1-one-fast,3,published,65195.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,3,received,65237.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,3,consumer_p95,15961.0,us,False
2,protected,rabbitmq,q1-one-fast,3,consumer_p99,18248.0,us,False
2,protected,rabbitmq,q1-one-fast,4,published,67089.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,4,received,67058.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,4,consumer_p95,15194.0,us,False
2,protected,rabbitmq,q1-one-fast,4,consumer_p99,17345.0,us,False
2,protected,rabbitmq,q1-one-fast,5,published,68030.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,5,received,67978.0,msg/s,True
2,protected,rabbitmq,q1-one-fast,5,consumer_p95,14625.0,us,False
2,protected,rabbitmq,q1-one-fast,5,consumer_p99,16929.0,us,False
2,protected,geekbench,cpu,1,wall_time,401.08,s,False
2,protected,geekbench,cpu,2,wall_time,401.9,s,False
2,protected,geekbench,cpu,3,wall_time,401.48,s,False
2,protected,geekbench,cpu,4,wall_time,400.34000000000003,s,False
2,protected,geekbench,cpu,5,wall_time,402.07,s,False
3,nvhe,redis,r4-bgsave,1,throughput,93934.22,ops/s,True
3,nvhe,redis,r4-bgsave,1,latency_avg,0.718,ms,False
3,nvhe,redis,r4-bgsave,1,latency_p50,0.735,ms,False
3,nvhe,redis,r4-bgsave,1,latency_p95,0.887,ms,False
3,nvhe,redis,r4-bgsave,1,latency_p99,1.463,ms,False
3,nvhe,redis,r4-bgsave,2,throughput,93932.23,ops/s,True
3,nvhe,redis,r4-bgsave,2,latency_avg,0.722,ms,False
3,nvhe,redis,r4-bgsave,2,latency_p50,0.735,ms,False
3,nvhe,redis,r4-bgsave,2,latency_p95,0.887,ms,False
3,nvhe,redis,r4-bgsave,2,latency_p99,1.479,ms,False
3,nvhe,redis,r4-bgsave,3,throughput,93934.24,ops/s,True
3,nvhe,redis,r4-bgsave,3,latency_avg,0.717,ms,False
3,nvhe,redis,r4-bgsave,3,latency_p50,0.727,ms,False
3,nvhe,redis,r4-bgsave,3,latency_p95,0.887,ms,False
3,nvhe,redis,r4-bgsave,3,latency_p99,1.463,ms,False
3,nvhe,redis,r4-bgsave,4,throughput,93935.01,ops/s,True
3,nvhe,redis,r4-bgsave,4,latency_avg,0.721,ms,False
3,nvhe,redis,r4-bgsave,4,latency_p50,0.735,ms,False
3,nvhe,redis,r4-bgsave,4,latency_p95,0.887,ms,False
3,nvhe,redis,r4-bgsave,4,latency_p99,1.471,ms,False
3,nvhe,redis,r4-bgsave,5,throughput,93935.3,ops/s,True
