Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分50秒   999    112548  103.00   47.00    0.00    0.00  150.00     0    190.00      0.00 2693856  133820   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分51秒   999    112548   98.00   52.00    0.00    0.00  150.00     0    166.00      0.00 2692832  133532   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分52秒   999    112548  101.00   48.00    0.00    0.00  149.00     0    161.00      0.00 2692832  133404   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分53秒   999    112548  101.00   49.00    0.00    0.00  150.00     0    222.00      0.00 2693344  133596   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分54秒   999    112548   99.00   51.00    0.00    0.00  150.00     0     51.00      0.00 2692832  133292   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分55秒   999    112548   97.00   53.00    0.00    0.00  150.00     0    140.00      0.00 2693344  133344   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分56秒   999    112548  102.00   48.00    0.00    0.00  150.00     0      5.00      0.00 2692320  133344   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分57秒   999    112548  105.00   45.00    0.00    0.00  150.00     0     36.00      0.00 2692784  133344   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分58秒   999    112548   97.00   54.00    0.00    0.00  151.00     0     23.00      0.00 2692932  132984   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分59秒   999    112548   95.00   54.00    0.00    0.00  149.00     0     50.00      0.00 2693444  132984   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分00秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     16.00      0.00 2692420  132984   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分01秒   999    112548   88.00   62.00    0.00    0.00  150.00     0     22.00      0.00 2692868  132984   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分02秒   999    112548   96.00   55.00    0.00    0.00  151.00     0     40.00      0.00 2692868  132984   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分03秒   999    112548   97.00   53.00    0.00    0.00  150.00     0    124.00      0.00 2691844  132800   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分04秒   999    112548   95.00   54.00    0.00    0.00  149.00     0    140.00      0.00 2692356  132720   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分05秒   999    112548  100.00   51.00    0.00    0.00  151.00     0    310.00      0.00 2693892  133416   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分06秒   999    112548   95.00   55.00    0.00    0.00  150.00     0     18.00      0.00 2692868  133284   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分07秒   999    112548  110.00   40.00    0.00    0.00  150.00     0     50.00      0.00 2692868  132944   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分08秒   999    112548  105.00   44.00    0.00    0.00  149.00     0     68.00      0.00 2692868  132944   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分09秒   999    112548   97.00   55.00    0.00    0.00  152.00     0     62.00      0.00 2692868  133200   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分10秒   999    112548   94.00   56.00    0.00    0.00  150.00     0     34.00      0.00 2692868  132984   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分11秒   999    112548   92.00   57.00    0.00    0.00  149.00     0     40.00      0.00 2692500  132556   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分12秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     51.00      0.00 2692500  132556   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分13秒   999    112548   99.00   51.00    0.00    0.00  150.00     0     18.00      0.00 2691988  132556   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分14秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     51.00      0.00 2691552  132556   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分15秒   999    112548  106.00   44.00    0.00    0.00  150.00     0     52.00      0.00 2691552  132684   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分16秒   999    112548  101.00   49.00    0.00    0.00  150.00     0     15.00      0.00 2691040  132684   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分17秒   999    112548   94.00   55.00    0.00    0.00  149.00     0    225.00      0.00 2693232  132856   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分18秒   999    112548   95.00   56.00    0.00    0.00  151.00     0      0.00      0.00 2691696  132488   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分19秒   999    112548   97.00   53.00    0.00    0.00  150.00     0     18.00      0.00 2691120  132488   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分20秒   999    112548  101.00   50.00    0.00    0.00  151.00     0     98.00      0.00 2691120  132412   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分21秒   999    112548  105.00   45.00    0.00    0.00  150.00     0      0.00      0.00 2689656  131488   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分22秒   999    112548   94.00   56.00    0.00    0.00  150.00     0     14.00      0.00 2688628  130528   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分23秒   999    112548  101.00   52.00    0.00    0.00  153.00     0      0.00      0.00 2688116  130528   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分24秒   999    112548  102.00   47.00    0.00    0.00  149.00     0      1.00      0.00 2687876  130288   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分25秒   999    112548   97.00   53.00    0.00    0.00  150.00     0     26.00      0.00 2686848  128752   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分26秒   999    112548   97.00   53.00    0.00    0.00  150.00     0      1.00      0.00 2685748  128300   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分27秒   999    112548  102.00   48.00    0.00    0.00  150.00     0      9.00      0.00 2685748  128300   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分28秒   999    112548   99.00   51.00    0.00    0.00  150.00     0      0.00      0.00 2685748  128300   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分29秒   999    112548  100.00   51.00    0.00    0.00  151.00     0      2.00      0.00 2685748  128300   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分30秒   999    112548  103.00   46.00    0.00    0.00  149.00     0     11.00      0.00 2685748  128300   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分31秒   999    112548   94.00   55.00    0.00    0.00  149.00     0     17.00      0.00 2686260  128300   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分32秒   999    112548  101.00   51.00    0.00    0.00  152.00     0      0.00      0.00 2685748  128300   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分33秒   999    112548  107.00   40.00    0.00    0.00  147.00     0    218.00      0.00 2688896  128940   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分34秒   999    112548  100.00   51.00    0.00    0.00  151.00     0      0.00      0.00 2686848  128668   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分35秒   999    112548  101.00   51.00    0.00    0.00  152.00     0     10.00      0.00 2686848  128668   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分36秒   999    112548   96.00   52.00    0.00    0.00  148.00     0     42.00      0.00 2686848  128256   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分37秒   999    112548  102.00   49.00    0.00    0.00  151.00     0     15.00      0.00 2685748  128088   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分38秒   999    112548   99.00   48.00    0.00    0.00  147.00     0     47.00      0.00 2686260  128088   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分39秒   999    112548   96.00   56.00    0.00    0.00  152.00     0     54.00      0.00 2686260  128088   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分40秒   999    112548   99.00   51.00    0.00    0.00  150.00     0     53.00      0.00 2686772  128088   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分41秒   999    112548  101.00   49.00    0.00    0.00  150.00     0     37.00      0.00 2686260  128088   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分42秒   999    112548  101.00   50.00    0.00    0.00  151.00     0    111.00      0.00 2686772  128344   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分43秒   999    112548   95.00   56.00    0.00    0.00  151.00     0     53.00      0.00 2686260  128048   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分44秒   999    112548   95.00   54.00    0.00    0.00  149.00     0     49.00      0.00 2686772  128048   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分45秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     20.00      0.00 2685748  128048   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分46秒   999    112548   99.00   50.00    0.00    0.00  149.00     0    103.00      0.00 2686772  128176   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分47秒   999    112548   96.00   56.00    0.00    0.00  152.00     0     35.00      0.00 2686772  128224   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分48秒   999    112548  101.00   48.00    0.00    0.00  149.00     0     91.00      0.00 2686772  128224   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分49秒   999    112548   96.00   55.00    0.00    0.00  151.00     0    119.00      0.00 2686772  128224   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分50秒   999    112548   97.00   53.00    0.00    0.00  150.00     0     29.00      0.00 2685748  128020   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分51秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     67.00      0.00 2686772  128148   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分52秒   999    112548   95.00   54.00    0.00    0.00  149.00     0     73.00      0.00 2686260  128148   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分53秒   999    112548   95.00   55.00    0.00    0.00  150.00     0     25.00      0.00 2685748  128016   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分54秒   999    112548  101.00   48.00    0.00    0.00  149.00     0     10.00      0.00 2685748  128016   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分55秒   999    112548   95.00   55.00    0.00    0.00  150.00     0    101.00      0.00 2686772  128144   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分56秒   999    112548  103.00   46.00    0.00    0.00  149.00     0     34.00      0.00 2686260  127940   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分57秒   999    112548   90.00   60.00    0.00    0.00  150.00     0     83.00      0.00 2686260  128068   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分58秒   999    112548   98.00   50.00    0.00    0.00  148.00     0     43.00      0.00 2686260  128068   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时41分59秒   999    112548   99.00   50.00    0.00    0.00  149.00     0     10.00      0.00 2685748  128068   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分00秒   999    112548   95.00   55.00    0.00    0.00  150.00     0     36.00      0.00 2686260  128068   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分01秒   999    112548   98.00   51.00    0.00    0.00  149.00     0     59.00      0.00 2686260  128324   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分02秒   999    112548  102.00   49.00    0.00    0.00  151.00     0     74.00      0.00 2686772  128156   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分03秒   999    112548   97.00   52.00    0.00    0.00  149.00     0     47.00      0.00 2686260  128156   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分04秒   999    112548   94.00   57.00    0.00    0.00  151.00     0     54.00      0.00 2686260  128156   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分05秒   999    112548  100.00   52.00    0.00    0.00  152.00     0     86.00      0.00 2685748  128156   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分06秒   999    112548   96.00   54.00    0.00    0.00  150.00     0     50.00      0.00 2686260  128412   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分07秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     26.00      0.00 2686772  128412   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分08秒   999    112548   98.00   52.00    0.00    0.00  150.00     0      0.00      0.00 2685748  128412   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分09秒   999    112548   97.00   53.00    0.00    0.00  150.00     0     16.00      0.00 2686260  128412   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分10秒   999    112548  101.00   48.00    0.00    0.00  149.00     0     25.00      0.00 2685748  128412   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分11秒   999    112548  101.00   49.00    0.00    0.00  150.00     0     10.00      0.00 2686260  128412   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分12秒   999    112548   99.00   51.00    0.00    0.00  150.00     0     20.00      0.00 2686260  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分13秒   999    112548   95.00   54.00    0.00    0.00  149.00     0     30.00      0.00 2686260  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分14秒   999    112548   99.00   52.00    0.00    0.00  151.00     0      0.00      0.00 2685748  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分15秒   999    112548   89.00   61.00    0.00    0.00  150.00     0     10.00      0.00 2685748  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分16秒   999    112548   95.00   57.00    0.00    0.00  152.00     0     16.00      0.00 2686260  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分17秒   999    112548  100.00   48.00    0.00    0.00  148.00     0     16.00      0.00 2686260  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分18秒   999    112548   98.00   53.00    0.00    0.00  151.00     0     34.00      0.00 2686772  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分19秒   999    112548  106.00   44.00    0.00    0.00  150.00     0     16.00      0.00 2686260  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分20秒   999    112548   97.00   55.00    0.00    0.00  152.00     0     18.00      0.00 2686260  128540   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分21秒   999    112548  103.00   47.00    0.00    0.00  150.00     0     66.00      0.00 2685748  128244   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分22秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     43.00      0.00 2685748  128052   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分23秒   999    112548  103.00   48.00    0.00    0.00  151.00     0     37.00      0.00 2685748  128180   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分24秒   999    112548  105.00   43.00    0.00    0.00  148.00     0     52.00      0.00 2685748  128088   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分25秒   999    112548  102.00   49.00    0.00    0.00  151.00     0     50.00      0.00 2686260  127920   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分26秒   999    112548  100.00   52.00    0.00    0.00  152.00     0     80.00      0.00 2685748  128096   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分27秒   999    112548   95.00   54.00    0.00    0.00  149.00     0     56.00      0.00 2685748  128096   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分28秒   999    112548   99.00   50.00    0.00    0.00  149.00     0     38.00      0.00 2686260  127968   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分29秒   999    112548  104.00   47.00    0.00    0.00  151.00     0     46.00      0.00 2686260  128096   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分30秒   999    112548  104.00   46.00    0.00    0.00  150.00     0     42.00      0.00 2685748  128096   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分31秒   999    112548   94.00   56.00    0.00    0.00  150.00     0     91.00      0.00 2686260  128224   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分32秒   999    112548   90.00   59.00    0.00    0.00  149.00     0     68.00      0.00 2686260  128132   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分33秒   999    112548  100.00   48.00    0.00    0.00  148.00     0     83.00      0.00 2686260  128172   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分34秒   999    112548  102.00   48.00    0.00    0.00  150.00     0     47.00      0.00 2685748  128172   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分35秒   999    112548   99.00   52.00    0.00    0.00  151.00     0     36.00      0.00 2685748  128172   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分36秒   999    112548  102.00   45.00    0.00    0.00  147.00     0     52.00      0.00 2685748  128172   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分37秒   999    112548  102.00   48.00    0.00    0.00  150.00     0     70.00      0.00 2685748  128172   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分38秒   999    112548  101.00   47.00    0.00    0.00  148.00     0     58.00      0.00 2685748  128156   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分39秒   999    112548   98.00   51.00    0.00    0.00  149.00     0     81.00      0.00 2686260  128100   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分40秒   999    112548   97.00   55.00    0.00    0.00  152.00     0     17.00      0.00 2685748  128100   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分41秒   999    112548   96.00   52.00    0.00    0.00  148.00     0     43.00      0.00 2686260  128228   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
