summary_order,category,bench,variant,unit,direction,n90_vhe_vm_mean,n90_nvhe_vm_mean,n90_pkvm_np_vm_mean,n90_pkvm_pvm_mean,kunpeng_regular_vm_mean,kunpeng_virtcca_cvm_mean,hygon_regular_vm_mean,hygon_csv_cvm_mean,n90_pkvm_pvm_over_nvhe_vm_ratio,n90_pkvm_pvm_over_nvhe_vm_delta_pct,n90_pkvm_pvm_over_vhe_vm_ratio,n90_pkvm_pvm_over_vhe_vm_delta_pct,n90_pkvm_np_over_nvhe_vm_ratio,n90_pkvm_np_over_nvhe_vm_delta_pct,kunpeng_virtcca_over_regular_vm_ratio,kunpeng_virtcca_over_regular_vm_delta_pct,hygon_csv_over_regular_vm_ratio,hygon_csv_over_regular_vm_delta_pct
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.002048,MB/s,higher-is-better,27418.619000,27414.413000,27411.570000,27398.889000,66354.568000,65646.823000,58367.668000,58405.675000,0.999434,-0.056627,0.999280,-0.071958,0.999896,-0.010370,0.989334,-1.066611,1.000651,0.065117
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.004096,MB/s,higher-is-better,28106.374000,28102.258000,28098.075000,28093.741000,66610.713000,65828.471000,82610.942000,82668.453000,0.999697,-0.030307,0.999551,-0.044947,0.999851,-0.014885,0.988257,-1.174349,1.000696,0.069617
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.008192,MB/s,higher-is-better,28428.529000,28424.855000,28421.933000,28416.509000,66760.737000,66222.292000,104269.481000,104349.808000,0.999706,-0.029362,0.999577,-0.042281,0.999897,-0.010280,0.991935,-0.806529,1.000770,0.077038
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.016384,MB/s,higher-is-better,28590.908000,28584.338000,28581.140000,28572.043000,66836.777000,66190.731000,119412.533000,119473.276000,0.999570,-0.043013,0.999340,-0.065983,0.999888,-0.011188,0.990334,-0.966603,1.000509,0.050868
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.032768,MB/s,higher-is-better,28592.736000,28589.862000,28586.209000,28583.111000,66342.934000,65451.269000,67405.904000,67445.769000,0.999764,-0.023613,0.999663,-0.033662,0.999872,-0.012777,0.986560,-1.344024,1.000591,0.059142
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.065536,MB/s,higher-is-better,27857.664000,27855.080000,27850.345000,27852.256000,65319.113000,64356.651000,68565.462000,68627.048000,0.999899,-0.010138,0.999806,-0.019413,0.999830,-0.016999,0.985265,-1.473477,1.000898,0.089821
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.131072,MB/s,higher-is-better,26793.704000,26790.965000,26786.330000,26763.458000,60493.378000,60160.346000,64846.117000,65322.939000,0.998973,-0.102673,0.998871,-0.112885,0.999827,-0.017301,0.994495,-0.550526,1.007353,0.735313
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.262144,MB/s,higher-is-better,26662.605000,26745.059000,26787.620000,26817.711000,60378.968000,59894.165000,25017.170000,23208.045000,1.002716,0.271646,1.005817,0.581736,1.001591,0.159136,0.991971,-0.802934,0.927685,-7.231533
12,Memory bandwidths,bw_mem_bcopy_aligned,sz0.524288,MB/s,higher-is-better,24065.558000,22793.987000,23166.681000,23398.241000,60855.162000,60606.927000,11954.317000,12172.981000,1.026509,2.650936,0.972271,-2.772913,1.016351,1.635054,0.995921,-0.407911,1.018292,1.829163
12,Memory bandwidths,bw_mem_bcopy_aligned,sz1.05,MB/s,higher-is-better,18741.256000,18729.204000,17946.514000,19726.271000,59099.772000,59821.144000,10864.592000,10870.065000,1.053236,5.323595,1.052559,5.255864,0.958210,-4.178982,1.012206,1.220600,1.000504,0.050375
12,Memory bandwidths,bw_mem_bcopy_aligned,sz16.78,MB/s,higher-is-better,12387.685000,12496.401000,12478.272000,12550.805000,32454.749000,13275.429000,9091.244000,9149.525000,1.004354,0.435357,1.013168,1.316792,0.998549,-0.145074,0.409044,-59.095573,1.006411,0.641067
12,Memory bandwidths,bw_mem_bcopy_aligned,sz2.10,MB/s,higher-is-better,14843.338000,15029.997000,14473.467000,15113.116000,50254.367000,48792.209000,10662.907000,10537.051000,1.005530,0.553021,1.018175,1.817502,0.962972,-3.702795,0.970905,-2.909514,0.988197,-1.180316
12,Memory bandwidths,bw_mem_bcopy_aligned,sz33.55,MB/s,higher-is-better,12297.499000,12177.828000,12144.196000,12433.897000,28764.600000,9440.505000,6960.387000,6899.574000,1.021027,2.102748,1.011092,1.109152,0.997238,-0.276174,0.328199,-67.180128,0.991263,-0.873701
12,Memory bandwidths,bw_mem_bcopy_aligned,sz4.19,MB/s,higher-is-better,13074.466000,13255.685000,13117.981000,13269.222000,42775.406000,39390.206000,10573.082000,10462.153000,1.001021,0.102122,1.014896,1.489590,0.989612,-1.038830,0.920861,-7.913893,0.989508,-1.049164
12,Memory bandwidths,bw_mem_bcopy_aligned,sz8.39,MB/s,higher-is-better,12633.437000,12841.400000,12776.719000,12818.633000,38494.428000,25327.509000,10455.752000,10399.646000,0.998227,-0.177294,1.014659,1.465919,0.994963,-0.503691,0.657953,-34.204740,0.994634,-0.536604
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.000512,MB/s,higher-is-better,23967.765000,23944.128000,23937.599000,23930.253000,64628.349000,63278.244000,21142.814000,21146.030000,0.999421,-0.057947,0.998435,-0.156510,0.999727,-0.027268,0.979110,-2.089029,1.000152,0.015211
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.001024,MB/s,higher-is-better,26292.988000,26290.639000,26288.474000,26289.672000,65737.163000,64594.802000,36785.522000,36797.990000,0.999963,-0.003678,0.999874,-0.012612,0.999918,-0.008235,0.982622,-1.737770,1.000339,0.033894
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.002048,MB/s,higher-is-better,27418.516000,27413.764000,27411.320000,27407.257000,66351.733000,64877.961000,58371.425000,58402.144000,0.999763,-0.023736,0.999589,-0.041063,0.999911,-0.008915,0.977788,-2.221151,1.000526,0.052627
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.004096,MB/s,higher-is-better,28105.956000,28100.942000,28098.424000,28067.422000,66620.526000,65411.100000,82640.290000,82644.105000,0.998807,-0.119284,0.998629,-0.137103,0.999910,-0.008961,0.981846,-1.815395,1.000046,0.004616
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.008192,MB/s,higher-is-better,28430.495000,28425.664000,28423.045000,28416.275000,66781.511000,65193.121000,104313.922000,104328.411000,0.999670,-0.033030,0.999500,-0.050017,0.999908,-0.009214,0.976215,-2.378488,1.000139,0.013890
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.016384,MB/s,higher-is-better,28592.750000,28585.288000,28584.929000,28576.849000,66841.898000,65566.609000,119453.056000,119495.197000,0.999705,-0.029522,0.999444,-0.055612,0.999987,-0.001256,0.980921,-1.907919,1.000353,0.035278
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.032768,MB/s,higher-is-better,28594.856000,28589.781000,28588.233000,28582.180000,66351.823000,64446.791000,66937.921000,66950.613000,0.999734,-0.026586,0.999557,-0.044330,0.999946,-0.005415,0.971289,-2.871107,1.000190,0.018961
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.065536,MB/s,higher-is-better,27901.250000,27901.339000,27895.561000,27887.646000,66588.032000,64868.420000,68122.151000,68168.187000,0.999509,-0.049076,0.999512,-0.048758,0.999793,-0.020709,0.974175,-2.582464,1.000676,0.067579
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.131072,MB/s,higher-is-better,26798.220000,26792.259000,26790.244000,26771.136000,60576.772000,59439.669000,58328.798000,65370.514000,0.999212,-0.078840,0.998989,-0.101066,0.999925,-0.007521,0.981229,-1.877127,1.120725,12.072452
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.262144,MB/s,higher-is-better,26712.704000,26768.026000,26572.611000,26740.562000,60703.970000,59415.729000,25133.350000,25882.008000,0.998974,-0.102600,1.001043,0.104287,0.992700,-0.730031,0.978778,-2.122169,1.029787,2.978743
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz0.524288,MB/s,higher-is-better,23600.691000,23576.648000,23605.329000,24271.206000,60875.151000,59752.047000,11548.583000,12362.246000,1.029460,2.945957,1.028411,2.841082,1.001217,0.121650,0.981551,-1.844930,1.070456,7.045566
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz1.05,MB/s,higher-is-better,18330.264000,18691.016000,18213.342000,20197.421000,59237.061000,59062.562000,10800.983000,10700.041000,1.080595,8.059514,1.101862,10.186198,0.974444,-2.555634,0.997054,-0.294577,0.990654,-0.934563
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz16.78,MB/s,higher-is-better,12135.523000,12487.639000,12419.818000,12541.181000,32504.704000,13140.914000,9230.027000,9178.349000,1.004288,0.428760,1.033427,3.342732,0.994569,-0.543105,0.404277,-59.572270,0.994401,-0.559890
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz2.10,MB/s,higher-is-better,14430.884000,15090.893000,14831.207000,15170.271000,50501.034000,47672.903000,10570.128000,10401.621000,1.005260,0.525999,1.051236,5.123643,0.982792,-1.720813,0.943999,-5.600145,0.984058,-1.594181
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz33.55,MB/s,higher-is-better,11965.799000,12323.246000,11997.396000,12438.280000,28788.555000,9350.790000,6914.792000,6840.901000,1.009335,0.933472,1.039486,3.948595,0.973558,-2.644190,0.324809,-67.519071,0.989314,-1.068593
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz4.19,MB/s,higher-is-better,12786.447000,13279.093000,13125.305000,13274.574000,42896.615000,39230.279000,10474.402000,10334.780000,0.999660,-0.034031,1.038175,3.817534,0.988419,-1.158121,0.914531,-8.546912,0.986670,-1.332983
12,Memory bandwidths,bw_mem_bcopy_unaligned,sz8.39,MB/s,higher-is-better,12429.414000,12815.499000,12760.991000,12811.753000,38631.660000,25395.302000,10400.311000,10310.359000,0.999708,-0.029230,1.030761,3.076082,0.995747,-0.425329,0.657370,-34.262980,0.991351,-0.864897
12,Memory bandwidths,bw_mem_bzero,sz0.000512,MB/s,higher-is-better,24867.476000,24864.385000,24859.038000,24856.987000,73499.486000,72661.769000,20755.978000,20758.617000,0.999702,-0.029753,0.999578,-0.042180,0.999785,-0.021505,0.988602,-1.139759,1.000127,0.012714
12,Memory bandwidths,bw_mem_bzero,sz0.001024,MB/s,higher-is-better,26670.151000,26666.954000,26660.616000,26657.982000,74148.880000,73419.780000,34282.605000,34284.242000,0.999664,-0.033645,0.999544,-0.045628,0.999762,-0.023767,0.990167,-0.983292,1.000048,0.004775
12,Memory bandwidths,bw_mem_bzero,sz0.002048,MB/s,higher-is-better,27672.880000,27668.319000,27662.358000,27660.582000,74447.591000,73552.736000,49180.468000,49192.101000,0.999720,-0.027963,0.999556,-0.044441,0.999785,-0.021544,0.987980,-1.201993,1.000237,0.023654
12,Memory bandwidths,bw_mem_bzero,sz0.004096,MB/s,higher-is-better,28202.164000,28197.064000,28192.557000,28191.391000,74601.255000,73642.677000,66783.933000,66792.517000,0.999799,-0.020119,0.999618,-0.038199,0.999840,-0.015984,0.987151,-1.284935,1.000129,0.012853
12,Memory bandwidths,bw_mem_bzero,sz0.008192,MB/s,higher-is-better,28475.043000,28470.119000,28464.728000,28464.497000,70114.017000,69080.702000,74920.614000,74958.723000,0.999803,-0.019747,0.999630,-0.037036,0.999811,-0.018936,0.985262,-1.473764,1.000509,0.050866
12,Memory bandwidths,bw_mem_bzero,sz0.016384,MB/s,higher-is-better,28613.167000,28608.543000,28603.308000,28595.836000,68060.160000,67312.262000,82927.370000,82944.551000,0.999556,-0.044417,0.999394,-0.060570,0.999817,-0.018299,0.989011,-1.098878,1.000207,0.020718
12,Memory bandwidths,bw_mem_bzero,sz0.032768,MB/s,higher-is-better,28682.055000,28675.208000,28670.144000,28670.249000,67096.772000,66203.636000,87578.966000,87618.245000,0.999827,-0.017294,0.999588,-0.041162,0.999823,-0.017660,0.986689,-1.331116,1.000448,0.044850
12,Memory bandwidths,bw_mem_bzero,sz0.065536,MB/s,higher-is-better,28715.516000,28712.166000,28701.747000,28698.801000,66547.184000,65242.859000,90094.863000,90133.608000,0.999535,-0.046548,0.999418,-0.058209,0.999637,-0.036288,0.980400,-1.960000,1.000430,0.043005
12,Memory bandwidths,bw_mem_bzero,sz0.131072,MB/s,higher-is-better,28733.336000,28728.338000,28722.050000,28712.515000,65978.876000,65202.441000,91353.378000,91376.806000,0.999449,-0.055078,0.999275,-0.072463,0.999781,-0.021888,0.988232,-1.176793,1.000256,0.025645
12,Memory bandwidths,bw_mem_bzero,sz0.262144,MB/s,higher-is-better,28742.038000,28737.396000,28728.898000,28719.032000,65378.759000,64648.521000,90060.933000,92024.792000,0.999361,-0.063903,0.999200,-0.080043,0.999704,-0.029571,0.988831,-1.116935,1.021806,2.180589
12,Memory bandwidths,bw_mem_bzero,sz0.524288,MB/s,higher-is-better,28746.388000,28741.285000,28734.765000,28733.889000,65342.793000,64457.731000,84396.176000,83123.812000,0.999743,-0.025733,0.999565,-0.043480,0.999773,-0.022685,0.986455,-1.354491,0.984924,-1.507609
12,Memory bandwidths,bw_mem_bzero,sz1.05,MB/s,higher-is-better,28748.780000,28738.757000,28708.890000,28725.661000,65292.350000,64622.429000,73093.006000,73638.731000,0.999544,-0.045569,0.999196,-0.080417,0.998961,-0.103926,0.989740,-1.026033,1.007466,0.746617
12,Memory bandwidths,bw_mem_bzero,sz16.78,MB/s,higher-is-better,27909.394000,28734.844000,28722.672000,28710.795000,57177.928000,28825.644000,25967.253000,25258.788000,0.999163,-0.083693,1.028714,2.871438,0.999576,-0.042360,0.504139,-49.586064,0.972717,-2.728302
12,Memory bandwidths,bw_mem_bzero,sz2.10,MB/s,higher-is-better,28528.760000,28360.629000,28401.459000,28715.212000,65355.877000,64285.722000,70864.996000,70938.317000,1.012503,1.250265,1.006536,0.653558,1.001440,0.143967,0.983626,-1.637427,1.001035,0.103466
12,Memory bandwidths,bw_mem_bzero,sz33.55,MB/s,higher-is-better,27842.180000,28736.474000,28724.666000,28714.769000,53945.654000,23083.090000,12286.595000,12228.927000,0.999245,-0.075531,1.031341,3.134054,0.999589,-0.041091,0.427895,-57.210473,0.995306,-0.469357
12,Memory bandwidths,bw_mem_bzero,sz4.19,MB/s,higher-is-better,27747.377000,28428.668000,28395.984000,28723.420000,65135.645000,64371.624000,69548.967000,69472.325000,1.010368,1.036813,1.035176,3.517605,0.998850,-0.114968,0.988270,-1.172969,0.998898,-0.110199
12,Memory bandwidths,bw_mem_bzero,sz67.11,MB/s,higher-is-better,26876.192000,27801.044000,26860.446000,28669.860000,51303.615000,19344.472000,12326.527000,12209.783000,1.031251,3.125120,1.066738,6.673817,0.966167,-3.383319,0.377059,-62.294135,0.990529,-0.947096
12,Memory bandwidths,bw_mem_bzero,sz8.39,MB/s,higher-is-better,28057.700000,28733.822000,28722.349000,28703.325000,65162.189000,64081.222000,63270.669000,66371.028000,0.998939,-0.106136,1.023011,2.301062,0.999601,-0.039929,0.983411,-1.658887,1.049002,4.900152
12,Memory bandwidths,bw_mem_cp,sz0.000512,MB/s,higher-is-better,25557.641000,25555.130000,25551.445000,25550.579000,52410.004000,51522.586000,83748.828000,83801.838000,0.999822,-0.017809,0.999724,-0.027632,0.999856,-0.014420,0.983068,-1.693223,1.000633,0.063296
12,Memory bandwidths,bw_mem_cp,sz0.001024,MB/s,higher-is-better,26722.218000,26764.726000,26712.331000,26718.965000,58937.893000,57816.459000,90474.866000,90506.039000,0.998290,-0.170975,0.999878,-0.012173,0.998042,-0.195761,0.980973,-1.902739,1.000345,0.034455
12,Memory bandwidths,bw_mem_cp,sz0.002048,MB/s,higher-is-better,27881.125000,27877.223000,27873.407000,27869.951000,61687.344000,61153.055000,94222.071000,94264.413000,0.999739,-0.026086,0.999599,-0.040077,0.999863,-0.013689,0.991339,-0.866124,1.000449,0.044939
12,Memory bandwidths,bw_mem_cp,sz0.004096,MB/s,higher-is-better,28309.361000,28305.151000,28302.347000,28302.134000,62104.843000,61302.890000,96183.285000,96211.789000,0.999893,-0.010659,0.999745,-0.025529,0.999901,-0.009906,0.987087,-1.291289,1.000296,0.029635
12,Memory bandwidths,bw_mem_cp,sz0.008192,MB/s,higher-is-better,28529.937000,28525.400000,28521.864000,28508.344000,62341.132000,61958.581000,97080.119000,97072.712000,0.999402,-0.059792,0.999243,-0.075685,0.999876,-0.012396,0.993864,-0.613641,0.999924,-0.007630
12,Memory bandwidths,bw_mem_cp,sz0.016384,MB/s,higher-is-better,28640.464000,28636.278000,28631.607000,28631.085000,62470.026000,61608.857000,95066.294000,95068.321000,0.999819,-0.018134,0.999673,-0.032747,0.999837,-0.016311,0.986215,-1.378532,1.000021,0.002132
12,Memory bandwidths,bw_mem_cp,sz0.032768,MB/s,higher-is-better,28469.799000,28466.576000,28463.163000,28456.400000,61511.087000,60941.714000,69763.736000,69774.174000,0.999643,-0.035747,0.999529,-0.047064,0.999880,-0.011989,0.990744,-0.925643,1.000150,0.014962
12,Memory bandwidths,bw_mem_cp,sz0.065536,MB/s,higher-is-better,18826.503000,18829.437000,18819.855000,18824.130000,52474.377000,51942.374000,70057.006000,70074.922000,0.999718,-0.028185,0.999874,-0.012605,0.999491,-0.050888,0.989862,-1.013834,1.000256,0.025573
12,Memory bandwidths,bw_mem_cp,sz0.131072,MB/s,higher-is-better,18760.471000,18815.265000,18723.494000,18815.976000,52615.544000,52364.741000,69265.249000,68645.932000,1.000038,0.003779,1.002959,0.295861,0.995123,-0.487748,0.995233,-0.476671,0.991059,-0.894124
12,Memory bandwidths,bw_mem_cp,sz0.262144,MB/s,higher-is-better,16803.766000,16977.250000,16620.900000,16936.548000,52857.150000,52231.905000,60564.925000,60841.543000,0.997603,-0.239744,1.007902,0.790192,0.979010,-2.098985,0.988171,-1.182896,1.004567,0.456730
12,Memory bandwidths,bw_mem_cp,sz0.524288,MB/s,higher-is-better,13930.341000,13925.841000,13915.512000,13920.696000,49470.471000,46488.667000,51657.695000,51675.878000,0.999631,-0.036946,0.999308,-0.069237,0.999258,-0.074171,0.939726,-6.027442,1.000352,0.035199
12,Memory bandwidths,bw_mem_cp,sz1.05,MB/s,higher-is-better,12907.822000,12917.365000,12895.659000,12959.974000,33730.979000,24971.835000,49649.051000,49816.804000,1.003299,0.329858,1.004040,0.404034,0.998320,-0.168037,0.740323,-25.967654,1.003379,0.337878
12,Memory bandwidths,bw_mem_cp,sz16.78,MB/s,higher-is-better,6479.217000,6694.909000,6627.856000,6644.855000,18683.798000,8286.988000,8387.418000,8318.241000,0.992524,-0.747643,1.025565,2.556451,0.989984,-1.001552,0.443539,-55.646127,0.991752,-0.824771
12,Memory bandwidths,bw_mem_cp,sz2.10,MB/s,higher-is-better,11888.630000,11903.872000,11880.634000,12446.498000,26504.783000,19471.336000,49545.066000,49587.189000,1.045584,4.558399,1.046924,4.692450,0.998048,-0.195214,0.734635,-26.536520,1.000850,0.085020
12,Memory bandwidths,bw_mem_cp,sz33.55,MB/s,higher-is-better,6579.057000,6553.231000,6529.767000,6555.582000,18364.055000,6586.383000,8373.463000,8301.472000,1.000359,0.035875,0.996432,-0.356814,0.996419,-0.358052,0.358656,-64.134376,0.991402,-0.859752
12,Memory bandwidths,bw_mem_cp,sz4.19,MB/s,higher-is-better,8225.806000,8473.619000,8532.341000,9611.549000,21755.385000,17531.520000,43699.016000,45396.882000,1.134291,13.429091,1.168463,16.846288,1.006930,0.692998,0.805847,-19.415262,1.038854,3.885364
12,Memory bandwidths,bw_mem_cp,sz8.39,MB/s,higher-is-better,6604.630000,6950.767000,6744.021000,6945.099000,19644.771000,14297.018000,18200.356000,18113.772000,0.999185,-0.081545,1.051550,5.155005,0.970256,-2.974434,0.727777,-27.222272,0.995243,-0.475727
12,Memory bandwidths,bw_mem_fcp,sz0.000512,MB/s,higher-is-better,6970.059000,6969.134000,6968.668000,6959.275000,15510.801000,15320.917000,23230.911000,23240.035000,0.998585,-0.141467,0.998453,-0.154719,0.999933,-0.006687,0.987758,-1.224205,1.000393,0.039275
12,Memory bandwidths,bw_mem_fcp,sz0.001024,MB/s,higher-is-better,7077.624000,7075.536000,7071.994000,7074.801000,15624.095000,15487.048000,23443.080000,23453.028000,0.999896,-0.010388,0.999601,-0.039886,0.999499,-0.050060,0.991228,-0.877152,1.000424,0.042435
12,Memory bandwidths,bw_mem_fcp,sz0.002048,MB/s,higher-is-better,7132.698000,7131.190000,7130.571000,7130.513000,15691.555000,15470.985000,23522.545000,23529.699000,0.999905,-0.009494,0.999694,-0.030634,0.999913,-0.008680,0.985943,-1.405661,1.000304,0.030413
12,Memory bandwidths,bw_mem_fcp,sz0.004096,MB/s,higher-is-better,7160.123000,7159.263000,7158.230000,7157.055000,15733.697000,15623.138000,23606.360000,23614.463000,0.999692,-0.030841,0.999572,-0.042848,0.999856,-0.014429,0.992973,-0.702689,1.000343,0.034325
12,Memory bandwidths,bw_mem_fcp,sz0.008192,MB/s,higher-is-better,7174.300000,7172.759000,7172.172000,7172.200000,15753.543000,15581.703000,23641.364000,23647.226000,0.999922,-0.007793,0.999707,-0.029271,0.999918,-0.008184,0.989092,-1.090802,1.000248,0.024796
12,Memory bandwidths,bw_mem_fcp,sz0.016384,MB/s,higher-is-better,7181.350000,7180.154000,7179.313000,7177.834000,15761.618000,15639.025000,23445.152000,23453.577000,0.999677,-0.032311,0.999510,-0.048960,0.999883,-0.011713,0.992222,-0.777795,1.000359,0.035935
12,Memory bandwidths,bw_mem_fcp,sz0.032768,MB/s,higher-is-better,7184.390000,7183.329000,7182.577000,7180.426000,15765.896000,15566.852000,19368.292000,19390.018000,0.999596,-0.040413,0.999448,-0.055175,0.999895,-0.010469,0.987375,-1.262497,1.001122,0.112173
12,Memory bandwidths,bw_mem_fcp,sz0.065536,MB/s,higher-is-better,7179.264000,7177.520000,7176.985000,7174.354000,15715.317000,15595.400000,19398.302000,19409.982000,0.999559,-0.044110,0.999316,-0.068391,0.999925,-0.007454,0.992369,-0.763058,1.000602,0.060211
12,Memory bandwidths,bw_mem_fcp,sz0.131072,MB/s,higher-is-better,7152.174000,7150.989000,7149.874000,7149.818000,15512.112000,15277.553000,19256.960000,19266.195000,0.999836,-0.016375,0.999671,-0.032941,0.999844,-0.015592,0.984879,-1.512102,1.000480,0.047957
12,Memory bandwidths,bw_mem_fcp,sz0.262144,MB/s,higher-is-better,7152.388000,7151.401000,7146.427000,7150.558000,15513.578000,15364.954000,19006.287000,18931.493000,0.999882,-0.011788,0.999744,-0.025586,0.999304,-0.069553,0.990420,-0.958025,0.996065,-0.393522
12,Memory bandwidths,bw_mem_fcp,sz0.524288,MB/s,higher-is-better,7149.428000,7150.203000,7146.677000,7142.935000,15516.925000,15224.807000,18770.009000,18741.858000,0.998984,-0.101647,0.999092,-0.090818,0.999507,-0.049313,0.981174,-1.882577,0.998500,-0.149979
12,Memory bandwidths,bw_mem_fcp,sz1.05,MB/s,higher-is-better,7151.874000,7150.482000,7149.994000,7148.854000,15514.037000,15304.848000,18713.618000,18709.069000,0.999772,-0.022768,0.999578,-0.042227,0.999932,-0.006825,0.986516,-1.348385,0.999757,-0.024309
12,Memory bandwidths,bw_mem_fcp,sz16.78,MB/s,higher-is-better,7130.808000,7130.077000,7124.931000,7126.386000,14988.492000,12661.870000,8022.085000,7955.797000,0.999482,-0.051767,0.999380,-0.062013,0.999278,-0.072173,0.844773,-15.522722,0.991737,-0.826319
12,Memory bandwidths,bw_mem_fcp,sz2.10,MB/s,higher-is-better,7138.254000,7139.614000,7135.959000,7142.504000,15568.930000,15266.188000,18677.552000,18665.743000,1.000405,0.040478,1.000595,0.059538,0.999488,-0.051193,0.980555,-1.944527,0.999368,-0.063226
12,Memory bandwidths,bw_mem_fcp,sz33.55,MB/s,higher-is-better,7126.715000,7126.417000,7115.705000,7125.244000,14973.242000,8621.320000,7917.212000,7837.512000,0.999835,-0.016460,0.999794,-0.020641,0.998497,-0.150314,0.575782,-42.421822,0.989933,-1.006667
12,Memory bandwidths,bw_mem_fcp,sz4.19,MB/s,higher-is-better,7127.846000,7129.866000,7125.048000,7129.920000,15562.141000,15425.424000,17970.315000,18330.419000,1.000008,0.000757,1.000291,0.029097,0.999324,-0.067575,0.991215,-0.878523,1.020039,2.003883
12,Memory bandwidths,bw_mem_fcp,sz8.39,MB/s,higher-is-better,7132.385000,7129.717000,7129.110000,7128.146000,14982.081000,14268.098000,12978.936000,12897.245000,0.999780,-0.022035,0.999406,-0.059433,0.999915,-0.008514,0.952344,-4.765580,0.993706,-0.629412
12,Memory bandwidths,bw_mem_frd,sz0.000512,MB/s,higher-is-better,9163.638000,9163.345000,9161.614000,9159.975000,15856.706000,15588.458000,26900.844000,26907.437000,0.999632,-0.036777,0.999600,-0.039973,0.999811,-0.018890,0.983083,-1.691701,1.000245,0.024509
12,Memory bandwidths,bw_mem_frd,sz0.001024,MB/s,higher-is-better,9281.085000,9281.514000,9279.204000,9275.659000,15827.780000,15697.519000,27218.033000,27232.274000,0.999369,-0.063082,0.999415,-0.058463,0.999751,-0.024888,0.991770,-0.822990,1.000523,0.052322
12,Memory bandwidths,bw_mem_frd,sz0.002048,MB/s,higher-is-better,9328.553000,9326.830000,9325.524000,9325.490000,15794.095000,15584.106000,27392.781000,27402.501000,0.999856,-0.014367,0.999672,-0.032835,0.999860,-0.014003,0.986705,-1.329541,1.000355,0.035484
12,Memory bandwidths,bw_mem_frd,sz0.004096,MB/s,higher-is-better,9355.229000,9353.728000,9352.532000,9345.062000,15819.977000,15710.860000,27474.642000,27482.843000,0.999074,-0.092648,0.998913,-0.108677,0.999872,-0.012786,0.993103,-0.689742,1.000298,0.029849
12,Memory bandwidths,bw_mem_frd,sz0.008192,MB/s,higher-is-better,9368.540000,9368.764000,9366.248000,9360.990000,15811.097000,15559.118000,27518.940000,27523.110000,0.999170,-0.082978,0.999194,-0.080589,0.999731,-0.026855,0.984063,-1.593684,1.000152,0.015153
12,Memory bandwidths,bw_mem_frd,sz0.016384,MB/s,higher-is-better,9375.548000,9375.030000,9373.853000,9372.087000,15809.934000,15648.121000,27535.847000,27543.402000,0.999686,-0.031392,0.999631,-0.036915,0.999874,-0.012555,0.989765,-1.023489,1.000274,0.027437
12,Memory bandwidths,bw_mem_frd,sz0.032768,MB/s,higher-is-better,9378.094000,9377.957000,9376.407000,9374.339000,15806.486000,15652.458000,27506.087000,27504.023000,0.999614,-0.038580,0.999600,-0.040040,0.999835,-0.016528,0.990255,-0.974461,0.999925,-0.007504
12,Memory bandwidths,bw_mem_frd,sz0.065536,MB/s,higher-is-better,9378.075000,9377.233000,9376.741000,9374.591000,15803.839000,15672.938000,27560.491000,27565.398000,0.999718,-0.028175,0.999628,-0.037150,0.999948,-0.005247,0.991717,-0.828286,1.000178,0.017804
12,Memory bandwidths,bw_mem_frd,sz0.131072,MB/s,higher-is-better,9143.841000,9143.120000,9141.675000,9140.325000,15661.984000,14922.576000,27593.952000,27593.288000,0.999694,-0.030569,0.999615,-0.038452,0.999842,-0.015804,0.952790,-4.721037,0.999976,-0.002406
12,Memory bandwidths,bw_mem_frd,sz0.262144,MB/s,higher-is-better,9143.353000,9147.014000,9138.339000,9142.688000,15696.904000,14278.497000,27572.612000,27582.863000,0.999527,-0.047294,0.999927,-0.007273,0.999052,-0.094840,0.909638,-9.036221,1.000372,0.037178
12,Memory bandwidths,bw_mem_frd,sz0.524288,MB/s,higher-is-better,9134.237000,9132.028000,9128.556000,9126.378000,15710.017000,14040.843000,27327.096000,27362.916000,0.999381,-0.061870,0.999140,-0.086039,0.999620,-0.038020,0.893751,-10.624903,1.001311,0.131079
